InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime,VariableCount,ConstraintCount
0.3.txt,ILP,None,,17,12,204,199,27,60,27,60,0.3015075376884422,0.3015075376884422,0.9754901960784313,True,True,False,False,00:00:12.80,4977,0
0.5.txt,ILP,None,,17,12,204,199,53,100,0,0,0,0.5025125628140703,0.9754901960784313,True,False,True,False,00:05:00.00,0,0
0.7.txt,ILP,None,,17,12,204,199,64,139,0,0,0,0.6984924623115578,0.9754901960784313,True,False,True,False,00:05:00.00,0,0
0.9.txt,ILP,None,,17,12,204,199,76,179,0,0,0,0.8994974874371859,0.9754901960784313,True,False,True,False,00:05:00.00,0,0
