InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime,VariableCount,ConstraintCount
0.3.txt,Greedy_Random,None,,41,31,1271,1065,156,320,147,304,0.28544600938967135,0.3004694835680751,0.8379228953579858,True,False,False,False,00:00:00.25,-1,0
0.5.txt,Greedy_Random,None,,41,31,1271,1065,246,532,149,303,0.28450704225352114,0.49953051643192486,0.8379228953579858,True,False,False,False,00:00:00.16,-1,0
0.7.txt,Greedy_Random,None,,41,31,1271,1065,343,746,140,328,0.307981220657277,0.7004694835680751,0.8379228953579858,True,False,False,False,00:00:00.18,-1,0
0.9.txt,Greedy_Random,None,,41,31,1271,1065,437,958,146,314,0.2948356807511737,0.8995305164319248,0.8379228953579858,True,False,False,False,00:00:00.13,-1,0
