InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime,VariableCount,ConstraintCount
0.3.txt,Greedy_LF,None,,27,18,486,379,56,114,56,114,0.3007915567282322,0.3007915567282322,0.779835390946502,True,True,False,False,00:00:00.08,-1,0
0.5.txt,Greedy_LF,None,,27,18,486,379,92,190,51,128,0.33773087071240104,0.5013192612137203,0.779835390946502,True,False,False,False,00:00:00.07,-1,0
0.7.txt,Greedy_LF,None,,27,18,486,379,121,265,51,140,0.36939313984168864,0.6992084432717678,0.779835390946502,True,False,False,False,00:00:00.04,-1,0
0.9.txt,Greedy_LF,None,,27,18,486,379,154,341,46,150,0.39577836411609496,0.899736147757256,0.779835390946502,True,False,False,False,00:00:00.03,-1,0
