InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime,VariableCount,ConstraintCount
0.3.txt,Greedy_LF,None,,14,10,140,126,13,38,13,38,0.30158730158730157,0.30158730158730157,0.9,True,True,False,False,00:00:00.01,-1,0
0.5.txt,Greedy_LF,None,,14,10,140,126,32,63,16,42,0.3333333333333333,0.5,0.9,True,False,False,False,00:00:00.00,-1,0
0.7.txt,Greedy_LF,None,,14,10,140,126,37,88,13,48,0.38095238095238093,0.6984126984126984,0.9,True,False,False,False,00:00:00.00,-1,0
0.9.txt,Greedy_LF,None,,14,10,140,126,52,113,14,47,0.373015873015873,0.8968253968253969,0.9,True,False,False,False,00:00:00.00,-1,0
