InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime,VariableCount,ConstraintCount
0.3.txt,Greedy_Random,None,,27,18,486,379,56,114,56,114,0.3007915567282322,0.3007915567282322,0.779835390946502,True,True,False,False,00:00:00.03,-1,0
0.5.txt,Greedy_Random,None,,27,18,486,379,92,190,57,116,0.30606860158311344,0.5013192612137203,0.779835390946502,True,False,False,False,00:00:00.02,-1,0
0.7.txt,Greedy_Random,None,,27,18,486,379,121,265,57,119,0.31398416886543534,0.6992084432717678,0.779835390946502,True,False,False,False,00:00:00.03,-1,0
0.9.txt,Greedy_Random,None,,27,18,486,379,154,341,56,115,0.3034300791556728,0.899736147757256,0.779835390946502,True,False,False,False,00:00:00.02,-1,0
