InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_10_11_pe_0%_po_30.0%_1.txt,ILP_MIS,ILP,,10,11,110,110,13,33,13,33,0.3,0.3,1,False,True,False,False,00:00:00.04
random_nrc_10_11_pe_0%_po_30.0%_2.txt,ILP_MIS,ILP,,10,11,110,110,19,33,19,33,0.3,0.3,1,False,True,False,False,00:00:00.07
random_nrc_10_11_pe_0%_po_30.0%_3.txt,ILP_MIS,ILP,,10,11,110,110,17,33,17,33,0.3,0.3,1,False,True,False,False,00:00:00.06
random_nrc_10_11_pe_0%_po_30.0%_4.txt,ILP_MIS,ILP,,10,11,110,110,13,33,13,33,0.3,0.3,1,False,True,False,False,00:00:00.04
random_nrc_10_11_pe_0%_po_30.0%_5.txt,ILP_MIS,ILP,,10,11,110,110,14,33,14,33,0.3,0.3,1,False,True,False,False,00:00:00.04
random_nrc_10_11_pe_0%_po_50.0%_1.txt,ILP_MIS,ILP,,10,11,110,110,25,55,21,47,0.42727272727272725,0.5,1,False,False,False,False,00:00:00.46
random_nrc_10_11_pe_0%_po_50.0%_2.txt,ILP_MIS,ILP,,10,11,110,110,23,55,21,51,0.4636363636363636,0.5,1,False,False,False,False,00:00:00.44
random_nrc_10_11_pe_0%_po_50.0%_3.txt,ILP_MIS,ILP,,10,11,110,110,28,55,23,45,0.4090909090909091,0.5,1,False,False,False,False,00:00:00.28
random_nrc_10_11_pe_0%_po_50.0%_4.txt,ILP_MIS,ILP,,10,11,110,110,26,55,19,41,0.37272727272727274,0.5,1,False,False,False,False,00:00:00.45
random_nrc_10_11_pe_0%_po_50.0%_5.txt,ILP_MIS,ILP,,10,11,110,110,27,55,20,41,0.37272727272727274,0.5,1,False,False,False,False,00:00:00.41
random_nrc_10_11_pe_0%_po_70.0%_1.txt,ILP_MIS,ILP,,10,11,110,110,35,77,22,49,0.44545454545454544,0.7,1,False,False,False,False,00:00:00.98
random_nrc_10_11_pe_0%_po_70.0%_2.txt,ILP_MIS,ILP,,10,11,110,110,40,77,21,39,0.35454545454545455,0.7,1,False,False,False,False,00:00:01.45
random_nrc_10_11_pe_0%_po_70.0%_3.txt,ILP_MIS,ILP,,10,11,110,110,37,77,22,48,0.43636363636363634,0.7,1,False,False,False,False,00:00:01.06
