InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_50_32_pe_0%_po_30.0%_1.txt,Greedy_LF,None,,50,32,1600,1600,227,480,227,480,0.3,0.3,1,False,True,False,False,00:00:00.68
random_nrc_50_32_pe_0%_po_30.0%_2.txt,Greedy_LF,None,,50,32,1600,1600,212,480,212,480,0.3,0.3,1,False,True,False,False,00:00:00.39
random_nrc_50_32_pe_0%_po_30.0%_3.txt,Greedy_LF,None,,50,32,1600,1600,210,480,210,480,0.3,0.3,1,False,True,False,False,00:00:00.45
random_nrc_50_32_pe_0%_po_30.0%_4.txt,Greedy_LF,None,,50,32,1600,1600,218,480,218,480,0.3,0.3,1,False,True,False,False,00:00:00.50
random_nrc_50_32_pe_0%_po_30.0%_5.txt,Greedy_LF,None,,50,32,1600,1600,209,480,209,480,0.3,0.3,1,False,True,False,False,00:00:00.61
random_nrc_50_32_pe_0%_po_50.0%_1.txt,Greedy_LF,None,,50,32,1600,1600,348,800,272,696,0.435,0.5,1,False,False,False,False,00:00:00.34
random_nrc_50_32_pe_0%_po_50.0%_2.txt,Greedy_LF,None,,50,32,1600,1600,354,800,278,697,0.435625,0.5,1,False,False,False,False,00:00:00.41
random_nrc_50_32_pe_0%_po_50.0%_3.txt,Greedy_LF,None,,50,32,1600,1600,341,800,264,698,0.43625,0.5,1,False,False,False,False,00:00:00.36
random_nrc_50_32_pe_0%_po_50.0%_4.txt,Greedy_LF,None,,50,32,1600,1600,360,800,279,696,0.435,0.5,1,False,False,False,False,00:00:00.39
random_nrc_50_32_pe_0%_po_50.0%_5.txt,Greedy_LF,None,,50,32,1600,1600,359,800,275,680,0.425,0.5,1,False,False,False,False,00:00:00.39
random_nrc_50_32_pe_0%_po_70.0%_1.txt,Greedy_LF,None,,50,32,1600,1600,522,1120,269,704,0.44,0.7,1,False,False,False,False,00:00:00.41
random_nrc_50_32_pe_0%_po_70.0%_2.txt,Greedy_LF,None,,50,32,1600,1600,495,1120,247,709,0.443125,0.7,1,False,False,False,False,00:00:00.35
random_nrc_50_32_pe_0%_po_70.0%_3.txt,Greedy_LF,None,,50,32,1600,1600,489,1120,252,723,0.451875,0.7,1,False,False,False,False,00:00:00.29
random_nrc_50_32_pe_0%_po_70.0%_4.txt,Greedy_LF,None,,50,32,1600,1600,520,1120,273,721,0.450625,0.7,1,False,False,False,False,00:00:00.41
random_nrc_50_32_pe_0%_po_70.0%_5.txt,Greedy_LF,None,,50,32,1600,1600,513,1120,260,701,0.438125,0.7,1,False,False,False,False,00:00:00.41
random_nrc_50_32_pe_0%_po_90.0%_1.txt,Greedy_LF,None,,50,32,1600,1600,620,1440,235,748,0.4675,0.9,1,False,False,False,False,00:00:00.28
