InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_5_8_pe_0%_po_30.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,40,7,12,7,12,0.3,0.3,1,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_30.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,40,6,12,6,12,0.3,0.3,1,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_30.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,40,7,12,6,11,0.275,0.3,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_30.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,40,6,12,6,12,0.3,0.3,1,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_30.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,40,6,12,6,12,0.3,0.3,1,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_50.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,40,13,20,10,17,0.425,0.5,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_50.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,40,12,20,8,16,0.4,0.5,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_50.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,40,11,20,7,15,0.375,0.5,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_50.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,40,8,20,5,14,0.35,0.5,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_50.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,40,10,20,6,16,0.4,0.5,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_70.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,40,13,28,7,18,0.45,0.7,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_70.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,40,14,28,9,18,0.45,0.7,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_70.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,40,13,28,7,18,0.45,0.7,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_70.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,40,15,28,8,16,0.4,0.7,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_70.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,40,13,28,6,16,0.4,0.7,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_90.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,40,18,36,7,17,0.425,0.9,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_90.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,40,17,36,6,17,0.425,0.9,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_90.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,40,17,36,6,18,0.45,0.9,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_90.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,40,17,36,6,17,0.425,0.9,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_0%_po_90.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,40,18,36,8,17,0.425,0.9,1,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_30.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,31,4,9,4,9,0.2903225806451613,0.2903225806451613,0.775,True,True,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_30.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,32,6,10,6,10,0.3125,0.3125,0.8,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_30.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,31,4,9,4,9,0.2903225806451613,0.2903225806451613,0.775,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_30.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,34,7,10,7,10,0.29411764705882354,0.29411764705882354,0.85,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_30.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,28,4,8,4,8,0.2857142857142857,0.2857142857142857,0.7,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_50.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,34,9,17,8,16,0.47058823529411764,0.5,0.85,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_50.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,30,8,15,6,11,0.36666666666666664,0.5,0.75,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_50.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,32,10,16,9,15,0.46875,0.5,0.8,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_50.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,28,10,14,8,12,0.42857142857142855,0.5,0.7,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_50.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,31,8,16,6,12,0.3870967741935484,0.5161290322580645,0.775,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_70.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,33,12,23,6,11,0.3333333333333333,0.696969696969697,0.825,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_70.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,33,12,23,6,14,0.42424242424242425,0.696969696969697,0.825,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_70.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,33,12,23,7,13,0.3939393939393939,0.696969696969697,0.825,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_70.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,35,11,24,4,10,0.2857142857142857,0.6857142857142857,0.875,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_70.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,34,9,24,5,15,0.4411764705882353,0.7058823529411765,0.85,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_90.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,33,15,30,6,12,0.36363636363636365,0.9090909090909091,0.825,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_90.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,33,18,30,7,16,0.48484848484848486,0.9090909090909091,0.825,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_90.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,34,14,31,6,18,0.5294117647058824,0.9117647058823529,0.85,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_90.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,32,15,29,7,14,0.4375,0.90625,0.8,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_20.0%_po_90.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,37,14,33,9,18,0.4864864864864865,0.8918918918918919,0.925,False,False,False,False,00:00:00.00
random_nrc_5_8_pe_40.0%_po_30.0%_1.txt,Greedy_MIS_Random,ILP,,5,8,40,26,4,8,4,8,0.3076923076923077,0.3076923076923077,0.65,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_40.0%_po_30.0%_2.txt,Greedy_MIS_Random,ILP,,5,8,40,24,4,7,4,7,0.2916666666666667,0.2916666666666667,0.6,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_40.0%_po_30.0%_3.txt,Greedy_MIS_Random,ILP,,5,8,40,28,4,8,4,8,0.2857142857142857,0.2857142857142857,0.7,False,True,False,False,00:00:00.00
random_nrc_5_8_pe_40.0%_po_30.0%_4.txt,Greedy_MIS_Random,ILP,,5,8,40,25,4,8,3,5,0.2,0.32,0.625,True,False,False,False,00:00:00.00
random_nrc_5_8_pe_40.0%_po_30.0%_5.txt,Greedy_MIS_Random,ILP,,5,8,40,25,5,8,5,8,0.32,0.32,0.625,False,True,False,False,00:00:00.00
