InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_20_70_pe_0%_po_30.0%_1.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_30.0%_2.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_30.0%_3.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_30.0%_4.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_30.0%_5.txt,None,20,70,1400,1400,False,00:00:00.07,,0
random_nrc_20_70_pe_0%_po_50.0%_1.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_50.0%_2.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_50.0%_3.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_50.0%_4.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_50.0%_5.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_70.0%_1.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_70.0%_2.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_70.0%_3.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_70.0%_4.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_70.0%_5.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_90.0%_1.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_90.0%_2.txt,None,20,70,1400,1400,False,00:00:00.06,,0
random_nrc_20_70_pe_0%_po_90.0%_3.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_90.0%_4.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_0%_po_90.0%_5.txt,None,20,70,1400,1400,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_30.0%_1.txt,None,20,70,1400,1112,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_30.0%_2.txt,None,20,70,1400,1116,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_30.0%_3.txt,None,20,70,1400,1124,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_30.0%_4.txt,None,20,70,1400,1131,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_30.0%_5.txt,None,20,70,1400,1117,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_50.0%_1.txt,None,20,70,1400,1117,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_50.0%_2.txt,None,20,70,1400,1081,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_50.0%_3.txt,None,20,70,1400,1090,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_50.0%_4.txt,None,20,70,1400,1115,False,00:00:00.06,,0
random_nrc_20_70_pe_20.0%_po_50.0%_5.txt,None,20,70,1400,1106,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_70.0%_1.txt,None,20,70,1400,1091,False,00:00:00.04,,0
random_nrc_20_70_pe_20.0%_po_70.0%_2.txt,None,20,70,1400,1129,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_70.0%_3.txt,None,20,70,1400,1137,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_70.0%_4.txt,None,20,70,1400,1134,False,00:00:00.04,,0
random_nrc_20_70_pe_20.0%_po_70.0%_5.txt,None,20,70,1400,1119,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_90.0%_1.txt,None,20,70,1400,1108,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_90.0%_2.txt,None,20,70,1400,1118,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_90.0%_3.txt,None,20,70,1400,1107,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_90.0%_4.txt,None,20,70,1400,1133,False,00:00:00.05,,0
random_nrc_20_70_pe_20.0%_po_90.0%_5.txt,None,20,70,1400,1133,False,00:00:00.05,,0
random_nrc_20_70_pe_40.0%_po_30.0%_1.txt,None,20,70,1400,824,False,00:00:00.05,,0
random_nrc_20_70_pe_40.0%_po_30.0%_2.txt,None,20,70,1400,845,False,00:00:00.05,,0
