InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_40_50_pe_0%_po_30.0%_1.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.42,675
random_nrc_40_50_pe_0%_po_30.0%_2.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.40,675
random_nrc_40_50_pe_0%_po_30.0%_3.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.32,675
random_nrc_40_50_pe_0%_po_30.0%_4.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_30.0%_5.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_50.0%_1.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_50.0%_2.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.31,675
random_nrc_40_50_pe_0%_po_50.0%_3.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.32,675
random_nrc_40_50_pe_0%_po_50.0%_4.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_50.0%_5.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_70.0%_1.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.31,675
random_nrc_40_50_pe_0%_po_70.0%_2.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.29,675
random_nrc_40_50_pe_0%_po_70.0%_3.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_70.0%_4.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.32,675
random_nrc_40_50_pe_0%_po_70.0%_5.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.28,675
random_nrc_40_50_pe_0%_po_90.0%_1.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.29,675
random_nrc_40_50_pe_0%_po_90.0%_2.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_90.0%_3.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_90.0%_4.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.30,675
random_nrc_40_50_pe_0%_po_90.0%_5.txt,ILP,40,50,2000,2000,False,00:00:00.11,00:00:00.29,675
random_nrc_40_50_pe_20.0%_po_30.0%_1.txt,ILP,40,50,2000,1630,False,00:00:00.11,00:00:00.35,613
random_nrc_40_50_pe_20.0%_po_30.0%_2.txt,ILP,40,50,2000,1602,False,00:00:00.12,00:00:00.29,613
random_nrc_40_50_pe_20.0%_po_30.0%_3.txt,ILP,40,50,2000,1654,False,00:00:00.12,00:00:00.31,615
random_nrc_40_50_pe_20.0%_po_30.0%_4.txt,ILP,40,50,2000,1589,False,00:00:00.11,00:00:00.29,607
random_nrc_40_50_pe_20.0%_po_30.0%_5.txt,ILP,40,50,2000,1563,False,00:00:00.12,00:00:00.29,605
random_nrc_40_50_pe_20.0%_po_50.0%_1.txt,ILP,40,50,2000,1617,False,00:00:00.11,00:00:00.33,619
random_nrc_40_50_pe_20.0%_po_50.0%_2.txt,ILP,40,50,2000,1594,False,00:00:00.11,00:00:00.29,612
random_nrc_40_50_pe_20.0%_po_50.0%_3.txt,ILP,40,50,2000,1586,False,00:00:00.11,00:00:00.28,613
random_nrc_40_50_pe_20.0%_po_50.0%_4.txt,ILP,40,50,2000,1608,False,00:00:00.11,00:00:00.31,614
random_nrc_40_50_pe_20.0%_po_50.0%_5.txt,ILP,40,50,2000,1587,False,00:00:00.11,00:00:00.29,610
random_nrc_40_50_pe_20.0%_po_70.0%_1.txt,ILP,40,50,2000,1601,False,00:00:00.11,00:00:00.30,611
random_nrc_40_50_pe_20.0%_po_70.0%_2.txt,ILP,40,50,2000,1595,False,00:00:00.11,00:00:00.30,614
random_nrc_40_50_pe_20.0%_po_70.0%_3.txt,ILP,40,50,2000,1595,False,00:00:00.09,00:00:00.28,616
random_nrc_40_50_pe_20.0%_po_70.0%_4.txt,ILP,40,50,2000,1617,False,00:00:00.12,00:00:00.29,612
random_nrc_40_50_pe_20.0%_po_70.0%_5.txt,ILP,40,50,2000,1584,False,00:00:00.12,00:00:00.30,611
random_nrc_40_50_pe_20.0%_po_90.0%_1.txt,ILP,40,50,2000,1605,False,00:00:00.11,00:00:00.28,611
random_nrc_40_50_pe_20.0%_po_90.0%_2.txt,ILP,40,50,2000,1600,False,00:00:00.11,00:00:00.28,614
random_nrc_40_50_pe_20.0%_po_90.0%_3.txt,ILP,40,50,2000,1586,False,00:00:00.12,00:00:00.27,606
random_nrc_40_50_pe_20.0%_po_90.0%_4.txt,ILP,40,50,2000,1604,False,00:00:00.11,00:00:00.28,610
random_nrc_40_50_pe_20.0%_po_90.0%_5.txt,ILP,40,50,2000,1576,False,00:00:00.11,00:00:00.30,605
random_nrc_40_50_pe_40.0%_po_30.0%_1.txt,ILP,40,50,2000,1205,False,00:00:00.11,00:00:00.28,533
random_nrc_40_50_pe_40.0%_po_30.0%_2.txt,ILP,40,50,2000,1199,False,00:00:00.11,00:00:00.27,532
random_nrc_40_50_pe_40.0%_po_30.0%_3.txt,ILP,40,50,2000,1174,False,00:00:00.11,00:00:00.27,525
random_nrc_40_50_pe_40.0%_po_30.0%_4.txt,ILP,40,50,2000,1237,False,00:00:00.10,00:00:00.27,534
random_nrc_40_50_pe_40.0%_po_30.0%_5.txt,ILP,40,50,2000,1235,False,00:00:00.11,00:00:00.29,532
random_nrc_40_50_pe_40.0%_po_50.0%_1.txt,ILP,40,50,2000,1216,False,00:00:00.11,00:00:00.28,532
random_nrc_40_50_pe_40.0%_po_50.0%_2.txt,ILP,40,50,2000,1193,False,00:00:00.12,00:00:00.29,531
random_nrc_40_50_pe_40.0%_po_50.0%_3.txt,ILP,40,50,2000,1190,False,00:00:00.11,00:00:00.29,526
random_nrc_40_50_pe_40.0%_po_50.0%_4.txt,ILP,40,50,2000,1206,False,00:00:00.10,00:00:00.26,525
random_nrc_40_50_pe_40.0%_po_50.0%_5.txt,ILP,40,50,2000,1214,False,00:00:00.11,00:00:00.27,540
random_nrc_40_50_pe_40.0%_po_70.0%_1.txt,ILP,40,50,2000,1224,False,00:00:00.11,00:00:00.28,539
random_nrc_40_50_pe_40.0%_po_70.0%_2.txt,ILP,40,50,2000,1174,False,00:00:00.11,00:00:00.27,527
random_nrc_40_50_pe_40.0%_po_70.0%_3.txt,ILP,40,50,2000,1208,False,00:00:00.11,00:00:00.27,533
random_nrc_40_50_pe_40.0%_po_70.0%_4.txt,ILP,40,50,2000,1210,False,00:00:00.11,00:00:00.28,543
random_nrc_40_50_pe_40.0%_po_70.0%_5.txt,ILP,40,50,2000,1185,False,00:00:00.11,00:00:00.28,531
random_nrc_40_50_pe_40.0%_po_90.0%_1.txt,ILP,40,50,2000,1176,False,00:00:00.11,00:00:00.27,530
random_nrc_40_50_pe_40.0%_po_90.0%_2.txt,ILP,40,50,2000,1234,False,00:00:00.12,00:00:00.29,533
random_nrc_40_50_pe_40.0%_po_90.0%_3.txt,ILP,40,50,2000,1204,False,00:00:00.11,00:00:00.29,537
random_nrc_40_50_pe_40.0%_po_90.0%_4.txt,ILP,40,50,2000,1201,False,00:00:00.11,00:00:00.27,524
random_nrc_40_50_pe_40.0%_po_90.0%_5.txt,ILP,40,50,2000,1168,False,00:00:00.11,00:00:00.27,517
random_nrc_40_50_pe_60.0%_po_30.0%_1.txt,ILP,40,50,2000,810,False,00:00:00.11,00:00:00.26,425
random_nrc_40_50_pe_60.0%_po_30.0%_2.txt,ILP,40,50,2000,788,False,00:00:00.11,00:00:00.25,425
random_nrc_40_50_pe_60.0%_po_30.0%_3.txt,ILP,40,50,2000,816,False,00:00:00.10,00:00:00.21,441
random_nrc_40_50_pe_60.0%_po_30.0%_4.txt,ILP,40,50,2000,782,False,00:00:00.11,00:00:00.25,414
random_nrc_40_50_pe_60.0%_po_30.0%_5.txt,ILP,40,50,2000,797,False,00:00:00.11,00:00:00.26,411
random_nrc_40_50_pe_60.0%_po_50.0%_1.txt,ILP,40,50,2000,795,False,00:00:00.12,00:00:00.25,413
random_nrc_40_50_pe_60.0%_po_50.0%_2.txt,ILP,40,50,2000,795,False,00:00:00.12,00:00:00.28,426
random_nrc_40_50_pe_60.0%_po_50.0%_3.txt,ILP,40,50,2000,785,False,00:00:00.11,00:00:00.26,418
random_nrc_40_50_pe_60.0%_po_50.0%_4.txt,ILP,40,50,2000,819,False,00:00:00.11,00:00:00.24,435
random_nrc_40_50_pe_60.0%_po_50.0%_5.txt,ILP,40,50,2000,796,False,00:00:00.12,00:00:00.27,417
random_nrc_40_50_pe_60.0%_po_70.0%_1.txt,ILP,40,50,2000,825,False,00:00:00.11,00:00:00.27,428
random_nrc_40_50_pe_60.0%_po_70.0%_2.txt,ILP,40,50,2000,793,False,00:00:00.11,00:00:00.26,426
random_nrc_40_50_pe_60.0%_po_70.0%_3.txt,ILP,40,50,2000,827,False,00:00:00.11,00:00:00.24,435
random_nrc_40_50_pe_60.0%_po_70.0%_4.txt,ILP,40,50,2000,793,False,00:00:00.11,00:00:00.27,430
random_nrc_40_50_pe_60.0%_po_70.0%_5.txt,ILP,40,50,2000,797,False,00:00:00.11,00:00:00.26,424
random_nrc_40_50_pe_60.0%_po_90.0%_1.txt,ILP,40,50,2000,833,False,00:00:00.10,00:00:00.24,433
random_nrc_40_50_pe_60.0%_po_90.0%_2.txt,ILP,40,50,2000,799,False,00:00:00.12,00:00:00.26,414
random_nrc_40_50_pe_60.0%_po_90.0%_3.txt,ILP,40,50,2000,792,False,00:00:00.12,00:00:00.28,425
random_nrc_40_50_pe_60.0%_po_90.0%_4.txt,ILP,40,50,2000,788,False,00:00:00.12,00:00:00.27,427
random_nrc_40_50_pe_60.0%_po_90.0%_5.txt,ILP,40,50,2000,772,False,00:00:00.11,00:00:00.26,414
random_nrc_40_50_pe_80.0%_po_30.0%_1.txt,ILP,40,50,2000,399,False,00:00:00.12,00:00:00.26,269
random_nrc_40_50_pe_80.0%_po_30.0%_2.txt,ILP,40,50,2000,403,False,00:00:00.12,00:00:00.26,261
random_nrc_40_50_pe_80.0%_po_30.0%_3.txt,ILP,40,50,2000,421,False,00:00:00.12,00:00:00.24,282
random_nrc_40_50_pe_80.0%_po_30.0%_4.txt,ILP,40,50,2000,434,False,00:00:00.11,00:00:00.27,290
random_nrc_40_50_pe_80.0%_po_30.0%_5.txt,ILP,40,50,2000,380,False,00:00:00.11,00:00:00.24,253
random_nrc_40_50_pe_80.0%_po_50.0%_1.txt,ILP,40,50,2000,389,False,00:00:00.11,00:00:00.25,259
random_nrc_40_50_pe_80.0%_po_50.0%_2.txt,ILP,40,50,2000,351,False,00:00:00.11,00:00:00.25,237
random_nrc_40_50_pe_80.0%_po_50.0%_3.txt,ILP,40,50,2000,398,False,00:00:00.11,00:00:00.25,275
random_nrc_40_50_pe_80.0%_po_50.0%_4.txt,ILP,40,50,2000,374,False,00:00:00.11,00:00:00.23,263
random_nrc_40_50_pe_80.0%_po_50.0%_5.txt,ILP,40,50,2000,371,False,00:00:00.12,00:00:00.25,253
random_nrc_40_50_pe_80.0%_po_70.0%_1.txt,ILP,40,50,2000,409,False,00:00:00.12,00:00:00.28,273
random_nrc_40_50_pe_80.0%_po_70.0%_2.txt,ILP,40,50,2000,406,False,00:00:00.12,00:00:00.27,272
random_nrc_40_50_pe_80.0%_po_70.0%_3.txt,ILP,40,50,2000,414,False,00:00:00.12,00:00:00.28,281
random_nrc_40_50_pe_80.0%_po_70.0%_4.txt,ILP,40,50,2000,414,False,00:00:00.12,00:00:00.27,269
