InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_50_60_pe_0%_po_30.0%_1.txt,Greedy_SF,None,,50,60,3000,3000,415,900,415,900,0.3,0.3,1,False,True,False,False,00:00:02.10
random_nrc_50_60_pe_0%_po_30.0%_2.txt,Greedy_SF,None,,50,60,3000,3000,401,900,401,900,0.3,0.3,1,False,True,False,False,00:00:02.14
random_nrc_50_60_pe_0%_po_30.0%_3.txt,Greedy_SF,None,,50,60,3000,3000,385,900,385,900,0.3,0.3,1,False,True,False,False,00:00:01.90
random_nrc_50_60_pe_0%_po_30.0%_4.txt,Greedy_SF,None,,50,60,3000,3000,407,900,407,900,0.3,0.3,1,False,True,False,False,00:00:01.97
random_nrc_50_60_pe_0%_po_30.0%_5.txt,Greedy_SF,None,,50,60,3000,3000,420,900,420,900,0.3,0.3,1,False,True,False,False,00:00:02.07
random_nrc_50_60_pe_0%_po_50.0%_1.txt,Greedy_SF,None,,50,60,3000,3000,632,1500,582,1172,0.39066666666666666,0.5,1,False,False,False,False,00:00:02.62
random_nrc_50_60_pe_0%_po_50.0%_2.txt,Greedy_SF,None,,50,60,3000,3000,693,1500,638,1209,0.403,0.5,1,False,False,False,False,00:00:02.69
random_nrc_50_60_pe_0%_po_50.0%_3.txt,Greedy_SF,None,,50,60,3000,3000,700,1500,644,1202,0.40066666666666667,0.5,1,False,False,False,False,00:00:02.80
random_nrc_50_60_pe_0%_po_50.0%_4.txt,Greedy_SF,None,,50,60,3000,3000,684,1500,625,1185,0.395,0.5,1,False,False,False,False,00:00:02.56
random_nrc_50_60_pe_0%_po_50.0%_5.txt,Greedy_SF,None,,50,60,3000,3000,674,1500,615,1189,0.3963333333333333,0.5,1,False,False,False,False,00:00:02.59
random_nrc_50_60_pe_0%_po_70.0%_1.txt,Greedy_SF,None,,50,60,3000,3000,942,2100,753,1318,0.43933333333333335,0.7,1,False,False,False,False,00:00:02.83
random_nrc_50_60_pe_0%_po_70.0%_2.txt,Greedy_SF,None,,50,60,3000,3000,946,2100,749,1318,0.43933333333333335,0.7,1,False,False,False,False,00:00:02.87
random_nrc_50_60_pe_0%_po_70.0%_3.txt,Greedy_SF,None,,50,60,3000,3000,972,2100,756,1300,0.43333333333333335,0.7,1,False,False,False,False,00:00:02.70
random_nrc_50_60_pe_0%_po_70.0%_4.txt,Greedy_SF,None,,50,60,3000,3000,945,2100,734,1283,0.42766666666666664,0.7,1,False,False,False,False,00:00:02.65
random_nrc_50_60_pe_0%_po_70.0%_5.txt,Greedy_SF,None,,50,60,3000,3000,957,2100,747,1295,0.43166666666666664,0.7,1,False,False,False,False,00:00:02.56
random_nrc_50_60_pe_0%_po_90.0%_1.txt,Greedy_SF,None,,50,60,3000,3000,1230,2700,769,1298,0.43266666666666664,0.9,1,False,False,False,False,00:00:02.77
random_nrc_50_60_pe_0%_po_90.0%_2.txt,Greedy_SF,None,,50,60,3000,3000,1196,2700,749,1261,0.42033333333333334,0.9,1,False,False,False,False,00:00:02.76
random_nrc_50_60_pe_0%_po_90.0%_3.txt,Greedy_SF,None,,50,60,3000,3000,1186,2700,754,1298,0.43266666666666664,0.9,1,False,False,False,False,00:00:02.82
random_nrc_50_60_pe_0%_po_90.0%_4.txt,Greedy_SF,None,,50,60,3000,3000,1179,2700,754,1279,0.42633333333333334,0.9,1,False,False,False,False,00:00:02.86
random_nrc_50_60_pe_0%_po_90.0%_5.txt,Greedy_SF,None,,50,60,3000,3000,1257,2700,762,1252,0.41733333333333333,0.9,1,False,False,False,False,00:00:02.93
random_nrc_50_60_pe_20.0%_po_30.0%_1.txt,Greedy_SF,None,,50,60,3000,2393,331,718,331,718,0.3000417885499373,0.3000417885499373,0.7976666666666666,False,True,False,False,00:00:00.81
random_nrc_50_60_pe_20.0%_po_30.0%_2.txt,Greedy_SF,None,,50,60,3000,2453,324,736,324,736,0.30004076640847943,0.30004076640847943,0.8176666666666667,False,True,False,False,00:00:00.78
random_nrc_50_60_pe_20.0%_po_30.0%_3.txt,Greedy_SF,None,,50,60,3000,2401,328,720,328,720,0.299875052061641,0.299875052061641,0.8003333333333333,False,True,False,False,00:00:00.87
random_nrc_50_60_pe_20.0%_po_30.0%_4.txt,Greedy_SF,None,,50,60,3000,2396,314,719,314,719,0.30008347245409017,0.30008347245409017,0.7986666666666666,False,True,False,False,00:00:00.83
random_nrc_50_60_pe_20.0%_po_30.0%_5.txt,Greedy_SF,None,,50,60,3000,2406,325,722,325,722,0.3000831255195345,0.3000831255195345,0.802,False,True,False,False,00:00:00.80
random_nrc_50_60_pe_20.0%_po_50.0%_1.txt,Greedy_SF,None,,50,60,3000,2388,519,1194,463,903,0.37814070351758794,0.5,0.796,False,False,False,False,00:00:00.98
random_nrc_50_60_pe_20.0%_po_50.0%_2.txt,Greedy_SF,None,,50,60,3000,2362,553,1181,493,907,0.38399661303979676,0.5,0.7873333333333333,False,False,False,False,00:00:00.98
random_nrc_50_60_pe_20.0%_po_50.0%_3.txt,Greedy_SF,None,,50,60,3000,2392,531,1196,477,909,0.38001672240802675,0.5,0.7973333333333333,False,False,False,False,00:00:00.83
random_nrc_50_60_pe_20.0%_po_50.0%_4.txt,Greedy_SF,None,,50,60,3000,2407,544,1204,480,907,0.3768176152887412,0.5002077274615704,0.8023333333333333,False,False,False,False,00:00:00.95
random_nrc_50_60_pe_20.0%_po_50.0%_5.txt,Greedy_SF,None,,50,60,3000,2428,539,1214,484,925,0.38097199341021415,0.5,0.8093333333333333,False,False,False,False,00:00:00.97
random_nrc_50_60_pe_20.0%_po_70.0%_1.txt,Greedy_SF,None,,50,60,3000,2414,785,1690,541,922,0.38193869096934546,0.700082850041425,0.8046666666666666,False,False,False,False,00:00:01.09
random_nrc_50_60_pe_20.0%_po_70.0%_2.txt,Greedy_SF,None,,50,60,3000,2404,771,1683,523,882,0.3668885191347754,0.7000831946755408,0.8013333333333333,False,False,False,False,00:00:01.26
random_nrc_50_60_pe_20.0%_po_70.0%_3.txt,Greedy_SF,None,,50,60,3000,2414,775,1690,548,914,0.37862468931234466,0.700082850041425,0.8046666666666666,False,False,False,False,00:00:01.09
random_nrc_50_60_pe_20.0%_po_70.0%_4.txt,Greedy_SF,None,,50,60,3000,2418,768,1693,548,923,0.3817204301075269,0.7001654259718776,0.806,False,False,False,False,00:00:01.40
random_nrc_50_60_pe_20.0%_po_70.0%_5.txt,Greedy_SF,None,,50,60,3000,2404,760,1683,539,934,0.38851913477537436,0.7000831946755408,0.8013333333333333,False,False,False,False,00:00:01.20
random_nrc_50_60_pe_20.0%_po_90.0%_1.txt,Greedy_SF,None,,50,60,3000,2379,940,2141,549,919,0.38629676334594365,0.899957965531736,0.793,False,False,False,False,00:00:01.18
random_nrc_50_60_pe_20.0%_po_90.0%_2.txt,Greedy_SF,None,,50,60,3000,2395,959,2156,549,922,0.38496868475991647,0.9002087682672234,0.7983333333333333,False,False,False,False,00:00:01.21
random_nrc_50_60_pe_20.0%_po_90.0%_3.txt,Greedy_SF,None,,50,60,3000,2414,944,2173,567,944,0.39105219552609777,0.90016570008285,0.8046666666666666,False,False,False,False,00:00:01.22
random_nrc_50_60_pe_20.0%_po_90.0%_4.txt,Greedy_SF,None,,50,60,3000,2413,1003,2172,561,914,0.3787815996684625,0.9001243265644426,0.8043333333333333,False,False,False,False,00:00:01.21
random_nrc_50_60_pe_20.0%_po_90.0%_5.txt,Greedy_SF,None,,50,60,3000,2389,966,2150,561,926,0.3876098786102972,0.8999581414817915,0.7963333333333333,False,False,False,False,00:00:01.07
random_nrc_50_60_pe_40.0%_po_30.0%_1.txt,Greedy_SF,None,,50,60,3000,1775,234,532,231,508,0.28619718309859155,0.29971830985915493,0.5916666666666667,False,False,False,False,00:00:00.33
random_nrc_50_60_pe_40.0%_po_30.0%_2.txt,Greedy_SF,None,,50,60,3000,1802,248,541,245,517,0.2869034406215316,0.30022197558268593,0.6006666666666667,False,False,False,False,00:00:00.30
random_nrc_50_60_pe_40.0%_po_30.0%_3.txt,Greedy_SF,None,,50,60,3000,1808,232,542,227,502,0.2776548672566372,0.2997787610619469,0.6026666666666667,False,False,False,False,00:00:00.34
random_nrc_50_60_pe_40.0%_po_30.0%_4.txt,Greedy_SF,None,,50,60,3000,1798,245,539,241,507,0.28197997775305894,0.29977753058954393,0.5993333333333334,False,False,False,False,00:00:00.35
random_nrc_50_60_pe_40.0%_po_30.0%_5.txt,Greedy_SF,None,,50,60,3000,1783,241,535,241,535,0.3000560852495794,0.3000560852495794,0.5943333333333334,False,True,False,False,00:00:00.27
random_nrc_50_60_pe_40.0%_po_50.0%_1.txt,Greedy_SF,None,,50,60,3000,1791,389,896,345,670,0.3740926856504746,0.5002791736460078,0.597,False,False,False,False,00:00:00.46
random_nrc_50_60_pe_40.0%_po_50.0%_2.txt,Greedy_SF,None,,50,60,3000,1817,421,908,368,667,0.3670886075949367,0.49972482113373695,0.6056666666666667,False,False,False,False,00:00:00.41
random_nrc_50_60_pe_40.0%_po_50.0%_3.txt,Greedy_SF,None,,50,60,3000,1771,390,886,346,655,0.36984754376058726,0.5002823263692829,0.5903333333333334,False,False,False,False,00:00:00.39
random_nrc_50_60_pe_40.0%_po_50.0%_4.txt,Greedy_SF,None,,50,60,3000,1813,398,906,354,677,0.3734142305570877,0.4997242140099283,0.6043333333333333,False,False,False,False,00:00:00.41
random_nrc_50_60_pe_40.0%_po_50.0%_5.txt,Greedy_SF,None,,50,60,3000,1792,398,896,349,673,0.3755580357142857,0.5,0.5973333333333334,False,False,False,False,00:00:00.39
random_nrc_50_60_pe_40.0%_po_70.0%_1.txt,Greedy_SF,None,,50,60,3000,1754,557,1228,413,711,0.4053591790193843,0.7001140250855188,0.5846666666666667,False,False,False,False,00:00:00.60
random_nrc_50_60_pe_40.0%_po_70.0%_2.txt,Greedy_SF,None,,50,60,3000,1802,579,1261,404,697,0.3867924528301887,0.6997780244173141,0.6006666666666667,False,False,False,False,00:00:00.48
random_nrc_50_60_pe_40.0%_po_70.0%_3.txt,Greedy_SF,None,,50,60,3000,1836,601,1285,417,693,0.37745098039215685,0.6998910675381264,0.612,False,False,False,False,00:00:00.58
random_nrc_50_60_pe_40.0%_po_70.0%_4.txt,Greedy_SF,None,,50,60,3000,1789,551,1252,402,695,0.38848518725544995,0.6998323085522639,0.5963333333333334,False,False,False,False,00:00:00.46
random_nrc_50_60_pe_40.0%_po_70.0%_5.txt,Greedy_SF,None,,50,60,3000,1841,579,1289,417,724,0.3932645301466594,0.7001629549158066,0.6136666666666667,False,False,False,False,00:00:00.57
random_nrc_50_60_pe_40.0%_po_90.0%_1.txt,Greedy_SF,None,,50,60,3000,1850,755,1665,429,710,0.3837837837837838,0.9,0.6166666666666667,False,False,False,False,00:00:00.72
random_nrc_50_60_pe_40.0%_po_90.0%_2.txt,Greedy_SF,None,,50,60,3000,1823,724,1641,414,698,0.38288535381239713,0.90016456390565,0.6076666666666667,False,False,False,False,00:00:00.69
random_nrc_50_60_pe_40.0%_po_90.0%_3.txt,Greedy_SF,None,,50,60,3000,1806,714,1625,419,703,0.3892580287929125,0.8997785160575859,0.602,False,False,False,False,00:00:00.60
random_nrc_50_60_pe_40.0%_po_90.0%_4.txt,Greedy_SF,None,,50,60,3000,1796,757,1616,435,707,0.39365256124721604,0.8997772828507795,0.5986666666666667,False,False,False,False,00:00:00.61
random_nrc_50_60_pe_40.0%_po_90.0%_5.txt,Greedy_SF,None,,50,60,3000,1799,732,1619,419,689,0.38299055030572543,0.8999444135630906,0.5996666666666667,False,False,False,False,00:00:00.57
random_nrc_50_60_pe_60.0%_po_30.0%_1.txt,Greedy_SF,None,,50,60,3000,1231,184,369,181,353,0.2867587327376117,0.29975629569455725,0.4103333333333333,False,False,False,False,00:00:00.16
random_nrc_50_60_pe_60.0%_po_30.0%_2.txt,Greedy_SF,None,,50,60,3000,1199,164,360,160,328,0.2735613010842369,0.3002502085070892,0.39966666666666667,False,False,False,False,00:00:00.16
random_nrc_50_60_pe_60.0%_po_30.0%_3.txt,Greedy_SF,None,,50,60,3000,1227,174,368,171,346,0.28198859005704974,0.29991850040749796,0.409,False,False,False,False,00:00:00.16
random_nrc_50_60_pe_60.0%_po_30.0%_4.txt,Greedy_SF,None,,50,60,3000,1213,167,364,159,316,0.2605111294311624,0.30008244023083264,0.4043333333333333,False,False,False,False,00:00:00.10
random_nrc_50_60_pe_60.0%_po_30.0%_5.txt,Greedy_SF,None,,50,60,3000,1151,158,345,151,308,0.2675933970460469,0.2997393570807993,0.38366666666666666,False,False,False,False,00:00:00.16
