InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_30_10_pe_0%_po_30.0%_1.txt,None,30,10,300,300,False,00:00:00.01,,0
random_nrc_30_10_pe_0%_po_30.0%_2.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_30.0%_3.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_30.0%_4.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_30.0%_5.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_50.0%_1.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_50.0%_2.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_50.0%_3.txt,None,30,10,300,300,False,00:00:00.02,,0
random_nrc_30_10_pe_0%_po_50.0%_4.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_50.0%_5.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_70.0%_1.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_70.0%_2.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_70.0%_3.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_70.0%_4.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_70.0%_5.txt,None,30,10,300,300,False,00:00:00.01,,0
random_nrc_30_10_pe_0%_po_90.0%_1.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_90.0%_2.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_90.0%_3.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_90.0%_4.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_0%_po_90.0%_5.txt,None,30,10,300,300,False,00:00:00.00,,0
random_nrc_30_10_pe_20.0%_po_30.0%_1.txt,None,30,10,300,253,False,00:00:00.00,,0
random_nrc_30_10_pe_20.0%_po_30.0%_2.txt,None,30,10,300,246,False,00:00:00.02,,0
