InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_25_20_pe_0%_po_30.0%_1.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.05,170
random_nrc_25_20_pe_0%_po_30.0%_2.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.04,170
random_nrc_25_20_pe_0%_po_30.0%_3.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.04,170
random_nrc_25_20_pe_0%_po_30.0%_4.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.04,170
random_nrc_25_20_pe_0%_po_30.0%_5.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.04,170
random_nrc_25_20_pe_0%_po_50.0%_1.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.04,170
random_nrc_25_20_pe_0%_po_50.0%_2.txt,ILP,25,20,500,500,False,00:00:00.02,00:00:00.03,170
random_nrc_25_20_pe_0%_po_50.0%_3.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_50.0%_4.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_50.0%_5.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.03,170
random_nrc_25_20_pe_0%_po_70.0%_1.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_70.0%_2.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_70.0%_3.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.03,170
random_nrc_25_20_pe_0%_po_70.0%_4.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_70.0%_5.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_90.0%_1.txt,ILP,25,20,500,500,False,00:00:00.02,00:00:00.03,170
random_nrc_25_20_pe_0%_po_90.0%_2.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_90.0%_3.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_0%_po_90.0%_4.txt,ILP,25,20,500,500,False,00:00:00.02,00:00:00.03,170
random_nrc_25_20_pe_0%_po_90.0%_5.txt,ILP,25,20,500,500,False,00:00:00.00,00:00:00.03,170
random_nrc_25_20_pe_20.0%_po_30.0%_1.txt,ILP,25,20,500,404,False,00:00:00.00,00:00:00.03,157
