InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_120_10_pe_0%_po_30.0%_1.txt,Greedy_Random,None,,120,10,1200,1200,171,360,155,316,0.2633333333333333,0.3,1,True,False,False,False,00:00:00.42
random_nrc_120_10_pe_0%_po_30.0%_2.txt,Greedy_Random,None,,120,10,1200,1200,160,360,145,326,0.27166666666666667,0.3,1,True,False,False,False,00:00:00.22
random_nrc_120_10_pe_0%_po_30.0%_3.txt,Greedy_Random,None,,120,10,1200,1200,155,360,144,329,0.27416666666666667,0.3,1,True,False,False,False,00:00:00.20
random_nrc_120_10_pe_0%_po_30.0%_4.txt,Greedy_Random,None,,120,10,1200,1200,163,360,145,323,0.26916666666666667,0.3,1,True,False,False,False,00:00:00.22
random_nrc_120_10_pe_0%_po_30.0%_5.txt,Greedy_Random,None,,120,10,1200,1200,157,360,144,325,0.2708333333333333,0.3,1,True,False,False,False,00:00:00.21
random_nrc_120_10_pe_0%_po_50.0%_1.txt,Greedy_Random,None,,120,10,1200,1200,269,600,143,328,0.2733333333333333,0.5,1,True,False,False,False,00:00:00.21
random_nrc_120_10_pe_0%_po_50.0%_2.txt,Greedy_Random,None,,120,10,1200,1200,257,600,145,330,0.275,0.5,1,True,False,False,False,00:00:00.25
random_nrc_120_10_pe_0%_po_50.0%_3.txt,Greedy_Random,None,,120,10,1200,1200,258,600,144,331,0.2758333333333333,0.5,1,True,False,False,False,00:00:00.22
random_nrc_120_10_pe_0%_po_50.0%_4.txt,Greedy_Random,None,,120,10,1200,1200,266,600,149,318,0.265,0.5,1,True,False,False,False,00:00:00.21
random_nrc_120_10_pe_0%_po_50.0%_5.txt,Greedy_Random,None,,120,10,1200,1200,285,600,149,314,0.26166666666666666,0.5,1,True,False,False,False,00:00:00.24
random_nrc_120_10_pe_0%_po_70.0%_1.txt,Greedy_Random,None,,120,10,1200,1200,396,840,147,318,0.265,0.7,1,True,False,False,False,00:00:00.26
