InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_5_8_pe_0%_po_30.0%_1.txt,ILP,None,,5,8,40,40,7,12,7,12,0.3,0.3,1,True,True,False,False,00:00:00.07
random_nrc_5_8_pe_0%_po_30.0%_2.txt,ILP,None,,5,8,40,40,6,12,6,12,0.3,0.3,1,True,True,False,False,00:00:00.04
random_nrc_5_8_pe_0%_po_30.0%_3.txt,ILP,None,,5,8,40,40,7,12,7,12,0.3,0.3,1,True,True,False,False,00:00:00.06
random_nrc_5_8_pe_0%_po_30.0%_4.txt,ILP,None,,5,8,40,40,6,12,6,12,0.3,0.3,1,True,True,False,False,00:00:00.04
random_nrc_5_8_pe_0%_po_30.0%_5.txt,ILP,None,,5,8,40,40,6,12,6,12,0.3,0.3,1,True,True,False,False,00:00:00.04
random_nrc_5_8_pe_0%_po_50.0%_1.txt,ILP,None,,5,8,40,40,13,20,8,15,0.375,0.5,1,True,False,False,False,00:00:00.92
random_nrc_5_8_pe_0%_po_50.0%_2.txt,ILP,None,,5,8,40,40,12,20,8,16,0.4,0.5,1,True,False,False,False,00:00:00.68
random_nrc_5_8_pe_0%_po_50.0%_3.txt,ILP,None,,5,8,40,40,11,20,7,16,0.4,0.5,1,True,False,False,False,00:00:00.51
random_nrc_5_8_pe_0%_po_50.0%_4.txt,ILP,None,,5,8,40,40,8,20,7,16,0.4,0.5,1,True,False,False,False,00:00:00.04
random_nrc_5_8_pe_0%_po_50.0%_5.txt,ILP,None,,5,8,40,40,10,20,7,17,0.425,0.5,1,True,False,False,False,00:00:00.32
random_nrc_5_8_pe_0%_po_70.0%_1.txt,ILP,None,,5,8,40,40,13,28,8,16,0.4,0.7,1,True,False,False,False,00:00:00.69
random_nrc_5_8_pe_0%_po_70.0%_2.txt,ILP,None,,5,8,40,40,14,28,7,16,0.4,0.7,1,True,False,False,False,00:00:00.72
random_nrc_5_8_pe_0%_po_70.0%_3.txt,ILP,None,,5,8,40,40,13,28,7,17,0.425,0.7,1,True,False,False,False,00:00:00.69
random_nrc_5_8_pe_0%_po_70.0%_4.txt,ILP,None,,5,8,40,40,15,28,8,16,0.4,0.7,1,True,False,False,False,00:00:01.16
random_nrc_5_8_pe_0%_po_70.0%_5.txt,ILP,None,,5,8,40,40,13,28,7,17,0.425,0.7,1,True,False,False,False,00:00:00.65
random_nrc_5_8_pe_0%_po_90.0%_1.txt,ILP,None,,5,8,40,40,18,36,8,16,0.4,0.9,1,True,False,False,False,00:00:01.51
