InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_25_20_pe_0%_po_30.0%_1.txt,ILP,25,20,500,500,False,00:00:00.02,00:00:00.08,130
random_nrc_25_20_pe_0%_po_30.0%_2.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.07,130
random_nrc_25_20_pe_0%_po_30.0%_3.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_30.0%_4.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_30.0%_5.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_50.0%_1.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.05,130
random_nrc_25_20_pe_0%_po_50.0%_2.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_50.0%_3.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_50.0%_4.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_50.0%_5.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.05,130
random_nrc_25_20_pe_0%_po_70.0%_1.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_70.0%_2.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_70.0%_3.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_70.0%_4.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_70.0%_5.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_90.0%_1.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_90.0%_2.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.05,130
random_nrc_25_20_pe_0%_po_90.0%_3.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_90.0%_4.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_0%_po_90.0%_5.txt,ILP,25,20,500,500,False,00:00:00.01,00:00:00.06,130
random_nrc_25_20_pe_20.0%_po_30.0%_1.txt,ILP,25,20,500,404,False,00:00:00.01,00:00:00.09,112
random_nrc_25_20_pe_20.0%_po_30.0%_2.txt,ILP,25,20,500,388,False,00:00:00.01,00:00:00.05,110
random_nrc_25_20_pe_20.0%_po_30.0%_3.txt,ILP,25,20,500,401,False,00:00:00.01,00:00:00.09,112
random_nrc_25_20_pe_20.0%_po_30.0%_4.txt,ILP,25,20,500,402,False,00:00:00.01,00:00:00.09,113
random_nrc_25_20_pe_20.0%_po_30.0%_5.txt,ILP,25,20,500,397,False,00:00:00.01,00:00:00.09,110
random_nrc_25_20_pe_20.0%_po_50.0%_1.txt,ILP,25,20,500,413,False,00:00:00.01,00:00:00.06,114
random_nrc_25_20_pe_20.0%_po_50.0%_2.txt,ILP,25,20,500,384,False,00:00:00.01,00:00:00.07,108
random_nrc_25_20_pe_20.0%_po_50.0%_3.txt,ILP,25,20,500,406,False,00:00:00.01,00:00:00.10,111
random_nrc_25_20_pe_20.0%_po_50.0%_4.txt,ILP,25,20,500,406,False,00:00:00.01,00:00:00.05,113
random_nrc_25_20_pe_20.0%_po_50.0%_5.txt,ILP,25,20,500,404,False,00:00:00.01,00:00:00.05,115
random_nrc_25_20_pe_20.0%_po_70.0%_1.txt,ILP,25,20,500,390,False,00:00:00.01,00:00:00.09,108
random_nrc_25_20_pe_20.0%_po_70.0%_2.txt,ILP,25,20,500,398,False,00:00:00.01,00:00:00.09,111
random_nrc_25_20_pe_20.0%_po_70.0%_3.txt,ILP,25,20,500,408,False,00:00:00.01,00:00:00.05,113
random_nrc_25_20_pe_20.0%_po_70.0%_4.txt,ILP,25,20,500,396,False,00:00:00.01,00:00:00.09,108
random_nrc_25_20_pe_20.0%_po_70.0%_5.txt,ILP,25,20,500,409,False,00:00:00.01,00:00:00.09,113
random_nrc_25_20_pe_20.0%_po_90.0%_1.txt,ILP,25,20,500,398,False,00:00:00.01,00:00:00.04,114
random_nrc_25_20_pe_20.0%_po_90.0%_2.txt,ILP,25,20,500,402,False,00:00:00.01,00:00:00.05,113
random_nrc_25_20_pe_20.0%_po_90.0%_3.txt,ILP,25,20,500,391,False,00:00:00.01,00:00:00.06,111
random_nrc_25_20_pe_20.0%_po_90.0%_4.txt,ILP,25,20,500,415,False,00:00:00.01,00:00:00.09,112
random_nrc_25_20_pe_20.0%_po_90.0%_5.txt,ILP,25,20,500,403,False,00:00:00.01,00:00:00.05,115
random_nrc_25_20_pe_40.0%_po_30.0%_1.txt,ILP,25,20,500,323,False,00:00:00.01,00:00:00.04,99
random_nrc_25_20_pe_40.0%_po_30.0%_2.txt,ILP,25,20,500,289,False,00:00:00.01,00:00:00.04,96
random_nrc_25_20_pe_40.0%_po_30.0%_3.txt,ILP,25,20,500,293,False,00:00:00.01,00:00:00.04,95
random_nrc_25_20_pe_40.0%_po_30.0%_4.txt,ILP,25,20,500,283,False,00:00:00.01,00:00:00.04,94
random_nrc_25_20_pe_40.0%_po_30.0%_5.txt,ILP,25,20,500,296,False,00:00:00.01,00:00:00.04,95
random_nrc_25_20_pe_40.0%_po_50.0%_1.txt,ILP,25,20,500,302,False,00:00:00.01,00:00:00.04,95
random_nrc_25_20_pe_40.0%_po_50.0%_2.txt,ILP,25,20,500,281,False,00:00:00.01,00:00:00.04,97
random_nrc_25_20_pe_40.0%_po_50.0%_3.txt,ILP,25,20,500,306,False,00:00:00.01,00:00:00.04,101
random_nrc_25_20_pe_40.0%_po_50.0%_4.txt,ILP,25,20,500,316,False,00:00:00.01,00:00:00.04,105
random_nrc_25_20_pe_40.0%_po_50.0%_5.txt,ILP,25,20,500,296,False,00:00:00.01,00:00:00.04,97
random_nrc_25_20_pe_40.0%_po_70.0%_1.txt,ILP,25,20,500,289,False,00:00:00.01,00:00:00.03,97
random_nrc_25_20_pe_40.0%_po_70.0%_2.txt,ILP,25,20,500,296,False,00:00:00.01,00:00:00.05,97
random_nrc_25_20_pe_40.0%_po_70.0%_3.txt,ILP,25,20,500,273,False,00:00:00.01,00:00:00.04,92
random_nrc_25_20_pe_40.0%_po_70.0%_4.txt,ILP,25,20,500,306,False,00:00:00.01,00:00:00.04,98
random_nrc_25_20_pe_40.0%_po_70.0%_5.txt,ILP,25,20,500,316,False,00:00:00.01,00:00:00.04,97
random_nrc_25_20_pe_40.0%_po_90.0%_1.txt,ILP,25,20,500,286,False,00:00:00.01,00:00:00.04,96
random_nrc_25_20_pe_40.0%_po_90.0%_2.txt,ILP,25,20,500,270,False,00:00:00.01,00:00:00.03,92
random_nrc_25_20_pe_40.0%_po_90.0%_3.txt,ILP,25,20,500,309,False,00:00:00.01,00:00:00.04,98
random_nrc_25_20_pe_40.0%_po_90.0%_4.txt,ILP,25,20,500,316,False,00:00:00.01,00:00:00.04,98
random_nrc_25_20_pe_40.0%_po_90.0%_5.txt,ILP,25,20,500,308,False,00:00:00.01,00:00:00.04,97
random_nrc_25_20_pe_60.0%_po_30.0%_1.txt,ILP,25,20,500,186,False,00:00:00.01,00:00:00.03,77
random_nrc_25_20_pe_60.0%_po_30.0%_2.txt,ILP,25,20,500,214,False,00:00:00.01,00:00:00.03,85
random_nrc_25_20_pe_60.0%_po_30.0%_3.txt,ILP,25,20,500,216,False,00:00:00.01,00:00:00.03,85
random_nrc_25_20_pe_60.0%_po_30.0%_4.txt,ILP,25,20,500,207,False,00:00:00.01,00:00:00.03,85
