InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_20_30_pe_0%_po_30.0%_1.txt,ILP,20,30,600,600,False,00:00:00.03,00:00:00.43,150
random_nrc_20_30_pe_0%_po_30.0%_2.txt,ILP,20,30,600,600,False,00:00:00.02,00:00:00.39,150
random_nrc_20_30_pe_0%_po_30.0%_3.txt,ILP,20,30,600,600,False,00:00:00.02,00:00:00.38,150
random_nrc_20_30_pe_0%_po_30.0%_4.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.38,150
random_nrc_20_30_pe_0%_po_30.0%_5.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.35,150
random_nrc_20_30_pe_0%_po_50.0%_1.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.41,150
random_nrc_20_30_pe_0%_po_50.0%_2.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.32,150
random_nrc_20_30_pe_0%_po_50.0%_3.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.37,150
random_nrc_20_30_pe_0%_po_50.0%_4.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.34,150
random_nrc_20_30_pe_0%_po_50.0%_5.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.40,150
random_nrc_20_30_pe_0%_po_70.0%_1.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.33,150
random_nrc_20_30_pe_0%_po_70.0%_2.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.35,150
random_nrc_20_30_pe_0%_po_70.0%_3.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.36,150
random_nrc_20_30_pe_0%_po_70.0%_4.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.35,150
random_nrc_20_30_pe_0%_po_70.0%_5.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.36,150
random_nrc_20_30_pe_0%_po_90.0%_1.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.34,150
random_nrc_20_30_pe_0%_po_90.0%_2.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.37,150
random_nrc_20_30_pe_0%_po_90.0%_3.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.33,150
random_nrc_20_30_pe_0%_po_90.0%_4.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.33,150
random_nrc_20_30_pe_0%_po_90.0%_5.txt,ILP,20,30,600,600,False,00:00:00.01,00:00:00.37,150
random_nrc_20_30_pe_20.0%_po_30.0%_1.txt,ILP,20,30,600,464,False,00:00:00.01,00:00:00.05,133
random_nrc_20_30_pe_20.0%_po_30.0%_2.txt,ILP,20,30,600,482,False,00:00:00.01,00:00:00.08,136
random_nrc_20_30_pe_20.0%_po_30.0%_3.txt,ILP,20,30,600,483,False,00:00:00.01,00:00:00.07,136
random_nrc_20_30_pe_20.0%_po_30.0%_4.txt,ILP,20,30,600,493,False,00:00:00.01,00:00:00.08,137
random_nrc_20_30_pe_20.0%_po_30.0%_5.txt,ILP,20,30,600,479,False,00:00:00.01,00:00:00.12,131
random_nrc_20_30_pe_20.0%_po_50.0%_1.txt,ILP,20,30,600,492,False,00:00:00.01,00:00:00.06,134
random_nrc_20_30_pe_20.0%_po_50.0%_2.txt,ILP,20,30,600,462,False,00:00:00.01,00:00:00.08,130
random_nrc_20_30_pe_20.0%_po_50.0%_3.txt,ILP,20,30,600,483,False,00:00:00.01,00:00:00.07,134
random_nrc_20_30_pe_20.0%_po_50.0%_4.txt,ILP,20,30,600,478,False,00:00:00.01,00:00:00.07,135
random_nrc_20_30_pe_20.0%_po_50.0%_5.txt,ILP,20,30,600,496,False,00:00:00.01,00:00:00.05,140
random_nrc_20_30_pe_20.0%_po_70.0%_1.txt,ILP,20,30,600,477,False,00:00:00.01,00:00:00.09,132
random_nrc_20_30_pe_20.0%_po_70.0%_2.txt,ILP,20,30,600,478,False,00:00:00.01,00:00:00.07,135
random_nrc_20_30_pe_20.0%_po_70.0%_3.txt,ILP,20,30,600,483,False,00:00:00.01,00:00:00.08,132
random_nrc_20_30_pe_20.0%_po_70.0%_4.txt,ILP,20,30,600,478,False,00:00:00.01,00:00:00.06,137
random_nrc_20_30_pe_20.0%_po_70.0%_5.txt,ILP,20,30,600,474,False,00:00:00.01,00:00:00.08,137
random_nrc_20_30_pe_20.0%_po_90.0%_1.txt,ILP,20,30,600,480,False,00:00:00.01,00:00:00.09,136
random_nrc_20_30_pe_20.0%_po_90.0%_2.txt,ILP,20,30,600,480,False,00:00:00.01,00:00:00.11,135
random_nrc_20_30_pe_20.0%_po_90.0%_3.txt,ILP,20,30,600,480,False,00:00:00.01,00:00:00.09,133
random_nrc_20_30_pe_20.0%_po_90.0%_4.txt,ILP,20,30,600,467,False,00:00:00.01,00:00:00.09,132
random_nrc_20_30_pe_20.0%_po_90.0%_5.txt,ILP,20,30,600,469,False,00:00:00.01,00:00:00.09,130
random_nrc_20_30_pe_40.0%_po_30.0%_1.txt,ILP,20,30,600,338,False,00:00:00.01,00:00:00.04,114
random_nrc_20_30_pe_40.0%_po_30.0%_2.txt,ILP,20,30,600,354,False,00:00:00.01,00:00:00.04,116
random_nrc_20_30_pe_40.0%_po_30.0%_3.txt,ILP,20,30,600,362,False,00:00:00.01,00:00:00.04,116
random_nrc_20_30_pe_40.0%_po_30.0%_4.txt,ILP,20,30,600,369,False,00:00:00.01,00:00:00.04,117
random_nrc_20_30_pe_40.0%_po_30.0%_5.txt,ILP,20,30,600,380,False,00:00:00.01,00:00:00.04,119
random_nrc_20_30_pe_40.0%_po_50.0%_1.txt,ILP,20,30,600,353,False,00:00:00.01,00:00:00.04,114
random_nrc_20_30_pe_40.0%_po_50.0%_2.txt,ILP,20,30,600,377,False,00:00:00.01,00:00:00.05,118
random_nrc_20_30_pe_40.0%_po_50.0%_3.txt,ILP,20,30,600,349,False,00:00:00.01,00:00:00.04,113
random_nrc_20_30_pe_40.0%_po_50.0%_4.txt,ILP,20,30,600,365,False,00:00:00.01,00:00:00.04,119
random_nrc_20_30_pe_40.0%_po_50.0%_5.txt,ILP,20,30,600,351,False,00:00:00.01,00:00:00.04,114
random_nrc_20_30_pe_40.0%_po_70.0%_1.txt,ILP,20,30,600,358,False,00:00:00.01,00:00:00.05,117
random_nrc_20_30_pe_40.0%_po_70.0%_2.txt,ILP,20,30,600,389,False,00:00:00.01,00:00:00.05,118
random_nrc_20_30_pe_40.0%_po_70.0%_3.txt,ILP,20,30,600,377,False,00:00:00.01,00:00:00.04,123
random_nrc_20_30_pe_40.0%_po_70.0%_4.txt,ILP,20,30,600,375,False,00:00:00.01,00:00:00.05,118
random_nrc_20_30_pe_40.0%_po_70.0%_5.txt,ILP,20,30,600,369,False,00:00:00.01,00:00:00.04,119
random_nrc_20_30_pe_40.0%_po_90.0%_1.txt,ILP,20,30,600,346,False,00:00:00.01,00:00:00.05,114
random_nrc_20_30_pe_40.0%_po_90.0%_2.txt,ILP,20,30,600,357,False,00:00:00.01,00:00:00.05,115
random_nrc_20_30_pe_40.0%_po_90.0%_3.txt,ILP,20,30,600,351,False,00:00:00.01,00:00:00.05,114
random_nrc_20_30_pe_40.0%_po_90.0%_4.txt,ILP,20,30,600,357,False,00:00:00.01,00:00:00.04,116
random_nrc_20_30_pe_40.0%_po_90.0%_5.txt,ILP,20,30,600,373,False,00:00:00.01,00:00:00.04,113
random_nrc_20_30_pe_60.0%_po_30.0%_1.txt,ILP,20,30,600,255,False,00:00:00.01,00:00:00.04,102
random_nrc_20_30_pe_60.0%_po_30.0%_2.txt,ILP,20,30,600,238,False,00:00:00.02,00:00:00.04,99
random_nrc_20_30_pe_60.0%_po_30.0%_3.txt,ILP,20,30,600,233,False,00:00:00.01,00:00:00.04,98
random_nrc_20_30_pe_60.0%_po_30.0%_4.txt,ILP,20,30,600,240,False,00:00:00.01,00:00:00.04,96
random_nrc_20_30_pe_60.0%_po_30.0%_5.txt,ILP,20,30,600,220,False,00:00:00.01,00:00:00.04,93
random_nrc_20_30_pe_60.0%_po_50.0%_1.txt,ILP,20,30,600,232,False,00:00:00.01,00:00:00.04,98
random_nrc_20_30_pe_60.0%_po_50.0%_2.txt,ILP,20,30,600,225,False,00:00:00.01,00:00:00.04,88
random_nrc_20_30_pe_60.0%_po_50.0%_3.txt,ILP,20,30,600,235,False,00:00:00.01,00:00:00.04,97
random_nrc_20_30_pe_60.0%_po_50.0%_4.txt,ILP,20,30,600,227,False,00:00:00.01,00:00:00.04,95
random_nrc_20_30_pe_60.0%_po_50.0%_5.txt,ILP,20,30,600,245,False,00:00:00.01,00:00:00.03,100
random_nrc_20_30_pe_60.0%_po_70.0%_1.txt,ILP,20,30,600,220,False,00:00:00.01,00:00:00.04,89
random_nrc_20_30_pe_60.0%_po_70.0%_2.txt,ILP,20,30,600,242,False,00:00:00.01,00:00:00.03,102
random_nrc_20_30_pe_60.0%_po_70.0%_3.txt,ILP,20,30,600,245,False,00:00:00.01,00:00:00.04,101
random_nrc_20_30_pe_60.0%_po_70.0%_4.txt,ILP,20,30,600,209,False,00:00:00.01,00:00:00.04,95
random_nrc_20_30_pe_60.0%_po_70.0%_5.txt,ILP,20,30,600,234,False,00:00:00.01,00:00:00.04,103
random_nrc_20_30_pe_60.0%_po_90.0%_1.txt,ILP,20,30,600,238,False,00:00:00.01,00:00:00.04,96
random_nrc_20_30_pe_60.0%_po_90.0%_2.txt,ILP,20,30,600,234,False,00:00:00.01,00:00:00.04,96
random_nrc_20_30_pe_60.0%_po_90.0%_3.txt,ILP,20,30,600,255,False,00:00:00.01,00:00:00.04,101
