InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_50_55_pe_0%_po_30.0%_1.txt,Greedy,50,55,2750,2750,False,00:00:00.23,00:00:00.01,476
random_nrc_50_55_pe_0%_po_30.0%_2.txt,Greedy,50,55,2750,2750,False,00:00:00.29,00:00:00.00,476
random_nrc_50_55_pe_0%_po_30.0%_3.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_30.0%_4.txt,Greedy,50,55,2750,2750,False,00:00:00.33,00:00:00.00,476
random_nrc_50_55_pe_0%_po_30.0%_5.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_50.0%_1.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_50.0%_2.txt,Greedy,50,55,2750,2750,False,00:00:00.33,00:00:00.00,476
random_nrc_50_55_pe_0%_po_50.0%_3.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_50.0%_4.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_50.0%_5.txt,Greedy,50,55,2750,2750,False,00:00:00.32,00:00:00.00,476
random_nrc_50_55_pe_0%_po_70.0%_1.txt,Greedy,50,55,2750,2750,False,00:00:00.25,00:00:00.00,476
random_nrc_50_55_pe_0%_po_70.0%_2.txt,Greedy,50,55,2750,2750,False,00:00:00.24,00:00:00.00,476
random_nrc_50_55_pe_0%_po_70.0%_3.txt,Greedy,50,55,2750,2750,False,00:00:00.30,00:00:00.00,476
random_nrc_50_55_pe_0%_po_70.0%_4.txt,Greedy,50,55,2750,2750,False,00:00:00.24,00:00:00.00,476
random_nrc_50_55_pe_0%_po_70.0%_5.txt,Greedy,50,55,2750,2750,False,00:00:00.30,00:00:00.00,476
random_nrc_50_55_pe_0%_po_90.0%_1.txt,Greedy,50,55,2750,2750,False,00:00:00.24,00:00:00.00,476
random_nrc_50_55_pe_0%_po_90.0%_2.txt,Greedy,50,55,2750,2750,False,00:00:00.29,00:00:00.00,476
random_nrc_50_55_pe_0%_po_90.0%_3.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_0%_po_90.0%_4.txt,Greedy,50,55,2750,2750,False,00:00:00.33,00:00:00.00,476
random_nrc_50_55_pe_0%_po_90.0%_5.txt,Greedy,50,55,2750,2750,False,00:00:00.27,00:00:00.00,476
random_nrc_50_55_pe_20.0%_po_30.0%_1.txt,Greedy,50,55,2750,2227,False,00:00:00.33,00:00:00.00,514
random_nrc_50_55_pe_20.0%_po_30.0%_2.txt,Greedy,50,55,2750,2178,False,00:00:00.27,00:00:00.00,512
random_nrc_50_55_pe_20.0%_po_30.0%_3.txt,Greedy,50,55,2750,2206,False,00:00:00.28,00:00:00.00,527
random_nrc_50_55_pe_20.0%_po_30.0%_4.txt,Greedy,50,55,2750,2228,False,00:00:00.32,00:00:00.00,510
random_nrc_50_55_pe_20.0%_po_30.0%_5.txt,Greedy,50,55,2750,2167,False,00:00:00.28,00:00:00.00,506
random_nrc_50_55_pe_20.0%_po_50.0%_1.txt,Greedy,50,55,2750,2226,False,00:00:00.33,00:00:00.00,513
random_nrc_50_55_pe_20.0%_po_50.0%_2.txt,Greedy,50,55,2750,2190,False,00:00:00.25,00:00:00.00,507
random_nrc_50_55_pe_20.0%_po_50.0%_3.txt,Greedy,50,55,2750,2193,False,00:00:00.23,00:00:00.00,519
random_nrc_50_55_pe_20.0%_po_50.0%_4.txt,Greedy,50,55,2750,2212,False,00:00:00.24,00:00:00.00,519
random_nrc_50_55_pe_20.0%_po_50.0%_5.txt,Greedy,50,55,2750,2191,False,00:00:00.23,00:00:00.00,509
random_nrc_50_55_pe_20.0%_po_70.0%_1.txt,Greedy,50,55,2750,2207,False,00:00:00.30,00:00:00.00,506
random_nrc_50_55_pe_20.0%_po_70.0%_2.txt,Greedy,50,55,2750,2198,False,00:00:00.24,00:00:00.00,517
