InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_20_30_pe_0%_po_30.0%_1.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_30.0%_2.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_30.0%_3.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_30.0%_4.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_30.0%_5.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_50.0%_1.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_50.0%_2.txt,None,20,30,600,600,False,00:00:00.02,,0
random_nrc_20_30_pe_0%_po_50.0%_3.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_50.0%_4.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_50.0%_5.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_70.0%_1.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_70.0%_2.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_70.0%_3.txt,None,20,30,600,600,False,00:00:00.02,,0
random_nrc_20_30_pe_0%_po_70.0%_4.txt,None,20,30,600,600,False,00:00:00.02,,0
random_nrc_20_30_pe_0%_po_70.0%_5.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_90.0%_1.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_90.0%_2.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_90.0%_3.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_90.0%_4.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_0%_po_90.0%_5.txt,None,20,30,600,600,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_30.0%_1.txt,None,20,30,600,464,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_30.0%_2.txt,None,20,30,600,482,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_30.0%_3.txt,None,20,30,600,483,False,00:00:00.02,,0
random_nrc_20_30_pe_20.0%_po_30.0%_4.txt,None,20,30,600,493,False,00:00:00.02,,0
random_nrc_20_30_pe_20.0%_po_30.0%_5.txt,None,20,30,600,479,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_50.0%_1.txt,None,20,30,600,492,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_50.0%_2.txt,None,20,30,600,462,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_50.0%_3.txt,None,20,30,600,483,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_50.0%_4.txt,None,20,30,600,478,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_50.0%_5.txt,None,20,30,600,496,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_70.0%_1.txt,None,20,30,600,477,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_70.0%_2.txt,None,20,30,600,478,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_70.0%_3.txt,None,20,30,600,483,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_70.0%_4.txt,None,20,30,600,478,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_70.0%_5.txt,None,20,30,600,474,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_90.0%_1.txt,None,20,30,600,480,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_90.0%_2.txt,None,20,30,600,480,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_90.0%_3.txt,None,20,30,600,480,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_90.0%_4.txt,None,20,30,600,467,False,00:00:00.01,,0
random_nrc_20_30_pe_20.0%_po_90.0%_5.txt,None,20,30,600,469,False,00:00:00.01,,0
