InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_36_50_pe_0%_po_30.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,234,540,230,508,0.2822222222222222,0.3,1,True,False,False,False,00:00:00.02
random_nrc_36_50_pe_0%_po_30.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,237,540,232,500,0.2777777777777778,0.3,1,True,False,False,False,00:00:00.02
random_nrc_36_50_pe_0%_po_30.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,247,540,236,501,0.2783333333333333,0.3,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_30.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,235,540,229,513,0.285,0.3,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_30.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,237,540,232,500,0.2777777777777778,0.3,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_50.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,411,900,219,535,0.2972222222222222,0.5,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_50.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,390,900,219,531,0.295,0.5,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_50.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,401,900,212,546,0.30333333333333334,0.5,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_50.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,404,900,216,542,0.3011111111111111,0.5,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_50.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,405,900,214,543,0.3016666666666667,0.5,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_70.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,578,1260,203,566,0.31444444444444447,0.7,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_70.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,562,1260,207,560,0.3111111111111111,0.7,1,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_0%_po_70.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,557,1260,198,574,0.3188888888888889,0.7,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_70.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,557,1260,201,569,0.3161111111111111,0.7,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_70.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,583,1260,204,565,0.3138888888888889,0.7,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_90.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,734,1620,186,600,0.3333333333333333,0.9,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_90.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,758,1620,198,579,0.32166666666666666,0.9,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_90.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,724,1620,189,594,0.33,0.9,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_90.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,733,1620,193,587,0.32611111111111113,0.9,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_0%_po_90.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1800,750,1620,196,578,0.3211111111111111,0.9,1,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_30.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1462,194,439,194,439,0.3002735978112175,0.3002735978112175,0.8122222222222222,True,True,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_30.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1454,210,436,210,436,0.2998624484181568,0.2998624484181568,0.8077777777777778,True,True,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_30.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1425,187,428,184,404,0.28350877192982454,0.3003508771929825,0.7916666666666666,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_30.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1442,193,433,190,409,0.28363384188626906,0.3002773925104022,0.8011111111111111,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_30.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1444,200,433,200,433,0.29986149584487537,0.29986149584487537,0.8022222222222222,True,True,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_50.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1419,328,710,218,469,0.33051444679351655,0.5003523608174771,0.7883333333333333,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_50.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1441,318,720,212,472,0.3275503122831367,0.4996530187369882,0.8005555555555556,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_50.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1411,318,706,212,476,0.3373493975903614,0.5003543586109143,0.7838888888888889,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_50.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1449,328,724,214,470,0.3243616287094548,0.4996549344375431,0.805,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_50.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1436,330,718,217,476,0.33147632311977715,0.5,0.7977777777777778,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_70.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1421,455,995,209,496,0.34904996481351164,0.7002111189303307,0.7894444444444444,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_70.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1412,443,988,204,484,0.34277620396600567,0.6997167138810199,0.7844444444444445,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_70.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1441,461,1009,196,487,0.3379597501734906,0.7002081887578071,0.8005555555555556,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_70.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1432,444,1002,201,499,0.348463687150838,0.6997206703910615,0.7955555555555556,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_70.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1472,492,1030,220,506,0.34375,0.6997282608695652,0.8177777777777778,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_90.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1446,586,1301,206,514,0.355463347164592,0.8997233748271093,0.8033333333333333,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_90.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1433,595,1290,203,519,0.3621772505233775,0.9002093510118633,0.7961111111111111,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_90.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1441,598,1297,199,508,0.3525329632199861,0.9000693962526024,0.8005555555555556,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_90.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1453,590,1308,193,525,0.36132140399174123,0.9002064693737095,0.8072222222222222,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_20.0%_po_90.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1431,603,1288,198,525,0.3668763102725367,0.9000698812019566,0.795,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_30.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1061,147,318,145,302,0.2846371347785108,0.2997172478793591,0.5894444444444444,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_30.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1063,148,319,145,295,0.277516462841016,0.30009407337723426,0.5905555555555555,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_30.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1102,145,331,142,307,0.27858439201451907,0.3003629764065336,0.6122222222222222,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_30.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1070,150,321,148,305,0.2850467289719626,0.3,0.5944444444444444,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_30.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1098,162,329,162,329,0.2996357012750455,0.2996357012750455,0.61,True,True,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_50.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1103,239,552,185,402,0.3644605621033545,0.5004533091568449,0.6127777777777778,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_50.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1096,241,548,172,380,0.3467153284671533,0.5,0.6088888888888889,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_50.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1057,224,528,168,386,0.3651844843897824,0.49952696310312206,0.5872222222222222,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_50.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1090,237,545,183,389,0.3568807339449541,0.5,0.6055555555555555,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_50.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1103,250,552,188,404,0.36627379873073435,0.5004533091568449,0.6127777777777778,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_70.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1098,352,769,201,419,0.38160291438979965,0.7003642987249544,0.61,True,False,False,False,00:00:00.01
random_nrc_36_50_pe_40.0%_po_70.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1090,366,763,204,409,0.37522935779816513,0.7,0.6055555555555555,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_70.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1032,332,722,185,404,0.39147286821705424,0.6996124031007752,0.5733333333333334,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_70.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1056,336,739,192,397,0.3759469696969697,0.6998106060606061,0.5866666666666667,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_70.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1070,348,749,194,411,0.3841121495327103,0.7,0.5944444444444444,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_90.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1057,445,951,202,434,0.4105960264900662,0.8997161778618732,0.5872222222222222,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_90.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1060,432,954,202,440,0.41509433962264153,0.9,0.5888888888888889,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_90.0%_3.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1097,444,987,203,448,0.4083865086599818,0.8997265268915223,0.6094444444444445,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_90.0%_4.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1063,418,957,192,445,0.41862652869238004,0.9002822201317028,0.5905555555555555,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_40.0%_po_90.0%_5.txt,Greedy_MIS_SF,Greedy,,36,50,1800,1094,456,985,203,441,0.4031078610603291,0.9003656307129799,0.6077777777777778,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_60.0%_po_30.0%_1.txt,Greedy_MIS_SF,Greedy,,36,50,1800,701,93,210,92,202,0.28815977175463625,0.2995720399429387,0.3894444444444444,True,False,False,False,00:00:00.00
random_nrc_36_50_pe_60.0%_po_30.0%_2.txt,Greedy_MIS_SF,Greedy,,36,50,1800,724,93,217,91,205,0.28314917127071826,0.29972375690607733,0.4022222222222222,True,False,False,False,00:00:00.00
