InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_40_50_pe_0%_po_30.0%_1.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_30.0%_2.txt,Greedy,40,50,2000,2000,False,00:00:00.19,00:00:00.00,351
random_nrc_40_50_pe_0%_po_30.0%_3.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_30.0%_4.txt,Greedy,40,50,2000,2000,False,00:00:00.20,00:00:00.00,351
random_nrc_40_50_pe_0%_po_30.0%_5.txt,Greedy,40,50,2000,2000,False,00:00:00.19,00:00:00.00,351
random_nrc_40_50_pe_0%_po_50.0%_1.txt,Greedy,40,50,2000,2000,False,00:00:00.15,00:00:00.00,351
random_nrc_40_50_pe_0%_po_50.0%_2.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_50.0%_3.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_50.0%_4.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_50.0%_5.txt,Greedy,40,50,2000,2000,False,00:00:00.18,00:00:00.00,351
random_nrc_40_50_pe_0%_po_70.0%_1.txt,Greedy,40,50,2000,2000,False,00:00:00.15,00:00:00.00,351
random_nrc_40_50_pe_0%_po_70.0%_2.txt,Greedy,40,50,2000,2000,False,00:00:00.14,00:00:00.00,351
random_nrc_40_50_pe_0%_po_70.0%_3.txt,Greedy,40,50,2000,2000,False,00:00:00.16,00:00:00.00,351
random_nrc_40_50_pe_0%_po_70.0%_4.txt,Greedy,40,50,2000,2000,False,00:00:00.14,00:00:00.00,351
random_nrc_40_50_pe_0%_po_70.0%_5.txt,Greedy,40,50,2000,2000,False,00:00:00.14,00:00:00.00,351
random_nrc_40_50_pe_0%_po_90.0%_1.txt,Greedy,40,50,2000,2000,False,00:00:00.16,00:00:00.00,351
random_nrc_40_50_pe_0%_po_90.0%_2.txt,Greedy,40,50,2000,2000,False,00:00:00.17,00:00:00.00,351
random_nrc_40_50_pe_0%_po_90.0%_3.txt,Greedy,40,50,2000,2000,False,00:00:00.16,00:00:00.00,351
random_nrc_40_50_pe_0%_po_90.0%_4.txt,Greedy,40,50,2000,2000,False,00:00:00.14,00:00:00.00,351
random_nrc_40_50_pe_0%_po_90.0%_5.txt,Greedy,40,50,2000,2000,False,00:00:00.14,00:00:00.00,351
random_nrc_40_50_pe_20.0%_po_30.0%_1.txt,Greedy,40,50,2000,1630,False,00:00:00.14,00:00:00.00,395
random_nrc_40_50_pe_20.0%_po_30.0%_2.txt,Greedy,40,50,2000,1602,False,00:00:00.15,00:00:00.00,371
random_nrc_40_50_pe_20.0%_po_30.0%_3.txt,Greedy,40,50,2000,1654,False,00:00:00.15,00:00:00.00,383
random_nrc_40_50_pe_20.0%_po_30.0%_4.txt,Greedy,40,50,2000,1589,False,00:00:00.15,00:00:00.00,369
random_nrc_40_50_pe_20.0%_po_30.0%_5.txt,Greedy,40,50,2000,1563,False,00:00:00.16,00:00:00.00,381
