InstanceFile,MISType,Width,Height,Size,Capacity,Timeout,ConstructionTime,MISFindingTime,MISLength
random_nrc_40_50_pe_0%_po_30.0%_1.txt,None,40,50,2000,2000,False,00:00:00.19,,0
random_nrc_40_50_pe_0%_po_30.0%_2.txt,None,40,50,2000,2000,False,00:00:00.20,,0
random_nrc_40_50_pe_0%_po_30.0%_3.txt,None,40,50,2000,2000,False,00:00:00.20,,0
random_nrc_40_50_pe_0%_po_30.0%_4.txt,None,40,50,2000,2000,False,00:00:00.15,,0
random_nrc_40_50_pe_0%_po_30.0%_5.txt,None,40,50,2000,2000,False,00:00:00.17,,0
random_nrc_40_50_pe_0%_po_50.0%_1.txt,None,40,50,2000,2000,False,00:00:00.14,,0
random_nrc_40_50_pe_0%_po_50.0%_2.txt,None,40,50,2000,2000,False,00:00:00.14,,0
random_nrc_40_50_pe_0%_po_50.0%_3.txt,None,40,50,2000,2000,False,00:00:00.15,,0
random_nrc_40_50_pe_0%_po_50.0%_4.txt,None,40,50,2000,2000,False,00:00:00.17,,0
random_nrc_40_50_pe_0%_po_50.0%_5.txt,None,40,50,2000,2000,False,00:00:00.14,,0
random_nrc_40_50_pe_0%_po_70.0%_1.txt,None,40,50,2000,2000,False,00:00:00.14,,0
random_nrc_40_50_pe_0%_po_70.0%_2.txt,None,40,50,2000,2000,False,00:00:00.16,,0
random_nrc_40_50_pe_0%_po_70.0%_3.txt,None,40,50,2000,2000,False,00:00:00.15,,0
random_nrc_40_50_pe_0%_po_70.0%_4.txt,None,40,50,2000,2000,False,00:00:00.17,,0
random_nrc_40_50_pe_0%_po_70.0%_5.txt,None,40,50,2000,2000,False,00:00:00.17,,0
random_nrc_40_50_pe_0%_po_90.0%_1.txt,None,40,50,2000,2000,False,00:00:00.19,,0
random_nrc_40_50_pe_0%_po_90.0%_2.txt,None,40,50,2000,2000,False,00:00:00.16,,0
random_nrc_40_50_pe_0%_po_90.0%_3.txt,None,40,50,2000,2000,False,00:00:00.16,,0
random_nrc_40_50_pe_0%_po_90.0%_4.txt,None,40,50,2000,2000,False,00:00:00.16,,0
random_nrc_40_50_pe_0%_po_90.0%_5.txt,None,40,50,2000,2000,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_30.0%_1.txt,None,40,50,2000,1630,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_30.0%_2.txt,None,40,50,2000,1602,False,00:00:00.16,,0
random_nrc_40_50_pe_20.0%_po_30.0%_3.txt,None,40,50,2000,1654,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_30.0%_4.txt,None,40,50,2000,1589,False,00:00:00.15,,0
random_nrc_40_50_pe_20.0%_po_30.0%_5.txt,None,40,50,2000,1563,False,00:00:00.15,,0
random_nrc_40_50_pe_20.0%_po_50.0%_1.txt,None,40,50,2000,1617,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_50.0%_2.txt,None,40,50,2000,1594,False,00:00:00.16,,0
random_nrc_40_50_pe_20.0%_po_50.0%_3.txt,None,40,50,2000,1586,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_50.0%_4.txt,None,40,50,2000,1608,False,00:00:00.15,,0
random_nrc_40_50_pe_20.0%_po_50.0%_5.txt,None,40,50,2000,1587,False,00:00:00.18,,0
random_nrc_40_50_pe_20.0%_po_70.0%_1.txt,None,40,50,2000,1601,False,00:00:00.14,,0
random_nrc_40_50_pe_20.0%_po_70.0%_2.txt,None,40,50,2000,1595,False,00:00:00.15,,0
