InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_38_50_pe_0%_po_30.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,259,570,180,465,0.24473684210526317,0.3,1,True,False,False,False,00:00:00.02
random_nrc_38_50_pe_0%_po_30.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,263,570,181,461,0.24263157894736842,0.3,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_30.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,257,570,179,465,0.24473684210526317,0.3,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_30.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,262,570,177,453,0.23842105263157895,0.3,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_30.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,240,570,171,472,0.24842105263157896,0.3,1,True,False,False,False,00:00:00.02
random_nrc_38_50_pe_0%_po_50.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,429,950,170,517,0.27210526315789474,0.5,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_50.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,460,950,178,501,0.2636842105263158,0.5,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_50.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,442,950,168,492,0.25894736842105265,0.5,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_50.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,425,950,168,517,0.27210526315789474,0.5,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_50.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,442,950,184,525,0.27631578947368424,0.5,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_70.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,600,1330,160,570,0.3,0.7,1,True,False,False,False,00:00:00.02
random_nrc_38_50_pe_0%_po_70.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,584,1330,173,619,0.3257894736842105,0.7,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_70.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,589,1330,180,629,0.3310526315789474,0.7,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_70.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,594,1330,171,612,0.32210526315789473,0.7,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_70.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,596,1330,168,581,0.3057894736842105,0.7,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_90.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,747,1710,179,696,0.3663157894736842,0.9,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_90.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,768,1710,175,681,0.358421052631579,0.9,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_90.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,759,1710,176,684,0.36,0.9,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_90.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,758,1710,153,637,0.3352631578947368,0.9,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_0%_po_90.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1900,761,1710,186,691,0.3636842105263158,0.9,1,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_20.0%_po_30.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1496,185,449,185,449,0.30013368983957217,0.30013368983957217,0.7873684210526316,True,True,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_30.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1540,199,462,193,450,0.2922077922077922,0.3,0.8105263157894737,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_30.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1526,207,458,206,457,0.299475753604194,0.30013106159895153,0.8031578947368421,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_30.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1552,205,466,197,450,0.28994845360824745,0.3002577319587629,0.8168421052631579,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_30.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1502,211,451,206,441,0.29360852197070575,0.3002663115845539,0.7905263157894736,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_50.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1496,343,748,205,472,0.3155080213903743,0.5,0.7873684210526316,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_50.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1547,348,774,206,518,0.334841628959276,0.5003232062055591,0.8142105263157895,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_50.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1498,344,749,214,490,0.32710280373831774,0.5,0.7884210526315789,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_50.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1519,333,760,215,507,0.3337722185648453,0.500329163923634,0.7994736842105263,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_50.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1517,345,758,217,510,0.33618984838497035,0.4996704021094265,0.7984210526315789,True,False,False,False,00:00:00.01
random_nrc_38_50_pe_20.0%_po_70.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1526,487,1068,194,540,0.35386631716906947,0.6998689384010485,0.8031578947368421,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_70.0%_2.txt,Greedy_MIS_LF,ILP,,38,50,1900,1515,467,1060,220,554,0.36567656765676565,0.6996699669966997,0.7973684210526316,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_70.0%_3.txt,Greedy_MIS_LF,ILP,,38,50,1900,1504,472,1053,235,545,0.36236702127659576,0.7001329787234043,0.791578947368421,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_70.0%_4.txt,Greedy_MIS_LF,ILP,,38,50,1900,1493,466,1045,216,542,0.36302746148693904,0.6999330207635633,0.7857894736842105,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_70.0%_5.txt,Greedy_MIS_LF,ILP,,38,50,1900,1506,490,1054,222,540,0.35856573705179284,0.699867197875166,0.7926315789473685,True,False,False,False,00:00:00.00
random_nrc_38_50_pe_20.0%_po_90.0%_1.txt,Greedy_MIS_LF,ILP,,38,50,1900,1553,631,1398,199,564,0.3631680618158403,0.9001931745009659,0.8173684210526316,True,False,False,False,00:00:00.00
