InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_20_20_pe_0%_po_30.0%_1.txt,ILP_MIS,Greedy,,20,20,400,400,59,120,41,84,0.21,0.3,1,True,False,False,False,00:00:13.13
random_nrc_20_20_pe_0%_po_30.0%_2.txt,ILP_MIS,Greedy,,20,20,400,400,58,120,40,85,0.2125,0.3,1,True,False,False,False,00:00:01.97
random_nrc_20_20_pe_0%_po_30.0%_3.txt,ILP_MIS,Greedy,,20,20,400,400,51,120,39,96,0.24,0.3,1,True,False,False,False,00:00:01.77
random_nrc_20_20_pe_0%_po_30.0%_4.txt,ILP_MIS,Greedy,,20,20,400,400,57,120,42,92,0.23,0.3,1,True,False,False,False,00:00:01.73
random_nrc_20_20_pe_0%_po_30.0%_5.txt,ILP_MIS,Greedy,,20,20,400,400,49,120,34,90,0.225,0.3,1,True,False,False,False,00:00:05.81
random_nrc_20_20_pe_0%_po_50.0%_1.txt,ILP_MIS,Greedy,,20,20,400,400,86,200,35,107,0.2675,0.5,1,True,False,False,False,00:00:19.17
random_nrc_20_20_pe_0%_po_50.0%_2.txt,ILP_MIS,Greedy,,20,20,400,400,90,200,41,109,0.2725,0.5,1,True,False,False,False,00:00:22.71
random_nrc_20_20_pe_0%_po_50.0%_3.txt,ILP_MIS,Greedy,,20,20,400,400,96,200,41,95,0.2375,0.5,1,True,False,False,False,00:00:14.37
random_nrc_20_20_pe_0%_po_50.0%_4.txt,ILP_MIS,Greedy,,20,20,400,400,98,200,41,94,0.235,0.5,1,True,False,False,False,00:00:14.25
random_nrc_20_20_pe_0%_po_50.0%_5.txt,ILP_MIS,Greedy,,20,20,400,400,93,200,44,102,0.255,0.5,1,True,False,False,False,00:00:11.88
random_nrc_20_20_pe_0%_po_70.0%_1.txt,ILP_MIS,Greedy,,20,20,400,400,127,280,37,111,0.2775,0.7,1,True,False,False,False,00:00:36.53
random_nrc_20_20_pe_0%_po_70.0%_2.txt,ILP_MIS,Greedy,,20,20,400,400,123,280,39,121,0.3025,0.7,1,True,False,False,False,00:00:33.61
random_nrc_20_20_pe_0%_po_70.0%_3.txt,ILP_MIS,Greedy,,20,20,400,400,136,280,41,106,0.265,0.7,1,True,False,False,False,00:00:42.15
random_nrc_20_20_pe_0%_po_70.0%_4.txt,ILP_MIS,Greedy,,20,20,400,400,122,280,34,118,0.295,0.7,1,True,False,False,False,00:00:34.02
