InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_40_50_pe_0%_po_30.0%_1.txt,Greedy_LF,None,,40,50,2000,2000,263,600,249,586,0.293,0.3,1,True,False,False,False,00:00:00.55
random_nrc_40_50_pe_0%_po_30.0%_2.txt,Greedy_LF,None,,40,50,2000,2000,279,600,248,569,0.2845,0.3,1,True,False,False,False,00:00:00.46
random_nrc_40_50_pe_0%_po_30.0%_3.txt,Greedy_LF,None,,40,50,2000,2000,272,600,267,595,0.2975,0.3,1,True,False,False,False,00:00:00.47
random_nrc_40_50_pe_0%_po_30.0%_4.txt,Greedy_LF,None,,40,50,2000,2000,260,600,246,586,0.293,0.3,1,True,False,False,False,00:00:00.53
random_nrc_40_50_pe_0%_po_30.0%_5.txt,Greedy_LF,None,,40,50,2000,2000,279,600,255,576,0.288,0.3,1,True,False,False,False,00:00:00.53
random_nrc_40_50_pe_0%_po_50.0%_1.txt,Greedy_LF,None,,40,50,2000,2000,460,1000,235,642,0.321,0.5,1,True,False,False,False,00:00:00.40
random_nrc_40_50_pe_0%_po_50.0%_2.txt,Greedy_LF,None,,40,50,2000,2000,459,1000,225,627,0.3135,0.5,1,True,False,False,False,00:00:00.43
random_nrc_40_50_pe_0%_po_50.0%_3.txt,Greedy_LF,None,,40,50,2000,2000,451,1000,222,639,0.3195,0.5,1,True,False,False,False,00:00:00.43
random_nrc_40_50_pe_0%_po_50.0%_4.txt,Greedy_LF,None,,40,50,2000,2000,461,1000,222,627,0.3135,0.5,1,True,False,False,False,00:00:00.43
random_nrc_40_50_pe_0%_po_50.0%_5.txt,Greedy_LF,None,,40,50,2000,2000,487,1000,252,625,0.3125,0.5,1,True,False,False,False,00:00:00.55
random_nrc_40_50_pe_0%_po_70.0%_1.txt,Greedy_LF,None,,40,50,2000,2000,611,1400,197,684,0.342,0.7,1,True,False,False,False,00:00:00.37
random_nrc_40_50_pe_0%_po_70.0%_2.txt,Greedy_LF,None,,40,50,2000,2000,594,1400,188,681,0.3405,0.7,1,True,False,False,False,00:00:00.39
random_nrc_40_50_pe_0%_po_70.0%_3.txt,Greedy_LF,None,,40,50,2000,2000,604,1400,199,701,0.3505,0.7,1,True,False,False,False,00:00:00.37
random_nrc_40_50_pe_0%_po_70.0%_4.txt,Greedy_LF,None,,40,50,2000,2000,633,1400,207,646,0.323,0.7,1,True,False,False,False,00:00:00.45
random_nrc_40_50_pe_0%_po_70.0%_5.txt,Greedy_LF,None,,40,50,2000,2000,660,1400,224,661,0.3305,0.7,1,True,False,False,False,00:00:00.46
random_nrc_40_50_pe_0%_po_90.0%_1.txt,Greedy_LF,None,,40,50,2000,2000,787,1800,175,712,0.356,0.9,1,True,False,False,False,00:00:00.42
random_nrc_40_50_pe_0%_po_90.0%_2.txt,Greedy_LF,None,,40,50,2000,2000,831,1800,192,679,0.3395,0.9,1,True,False,False,False,00:00:00.42
random_nrc_40_50_pe_0%_po_90.0%_3.txt,Greedy_LF,None,,40,50,2000,2000,816,1800,191,713,0.3565,0.9,1,True,False,False,False,00:00:00.37
random_nrc_40_50_pe_0%_po_90.0%_4.txt,Greedy_LF,None,,40,50,2000,2000,815,1800,185,686,0.343,0.9,1,True,False,False,False,00:00:00.39
random_nrc_40_50_pe_0%_po_90.0%_5.txt,Greedy_LF,None,,40,50,2000,2000,816,1800,183,689,0.3445,0.9,1,True,False,False,False,00:00:00.40
random_nrc_40_50_pe_20.0%_po_30.0%_1.txt,Greedy_LF,None,,40,50,2000,1630,225,489,225,489,0.3,0.3,0.815,True,True,False,False,00:00:00.25
random_nrc_40_50_pe_20.0%_po_30.0%_2.txt,Greedy_LF,None,,40,50,2000,1602,215,481,215,481,0.30024968789013734,0.30024968789013734,0.801,True,True,False,False,00:00:00.19
random_nrc_40_50_pe_20.0%_po_30.0%_3.txt,Greedy_LF,None,,40,50,2000,1654,232,496,232,496,0.2998790810157195,0.2998790810157195,0.827,True,True,False,False,00:00:00.21
random_nrc_40_50_pe_20.0%_po_30.0%_4.txt,Greedy_LF,None,,40,50,2000,1589,217,477,217,477,0.30018879798615483,0.30018879798615483,0.7945,True,True,False,False,00:00:00.20
random_nrc_40_50_pe_20.0%_po_30.0%_5.txt,Greedy_LF,None,,40,50,2000,1563,216,469,216,469,0.3000639795265515,0.3000639795265515,0.7815,True,True,False,False,00:00:00.20
random_nrc_40_50_pe_20.0%_po_50.0%_1.txt,Greedy_LF,None,,40,50,2000,1617,384,808,227,560,0.3463203463203463,0.4996907854050711,0.8085,True,False,False,False,00:00:00.17
random_nrc_40_50_pe_20.0%_po_50.0%_2.txt,Greedy_LF,None,,40,50,2000,1594,349,797,213,556,0.34880803011292344,0.5,0.797,True,False,False,False,00:00:00.18
random_nrc_40_50_pe_20.0%_po_50.0%_3.txt,Greedy_LF,None,,40,50,2000,1586,350,793,220,561,0.3537200504413619,0.5,0.793,True,False,False,False,00:00:00.18
random_nrc_40_50_pe_20.0%_po_50.0%_4.txt,Greedy_LF,None,,40,50,2000,1608,373,804,222,561,0.34888059701492535,0.5,0.804,True,False,False,False,00:00:00.17
random_nrc_40_50_pe_20.0%_po_50.0%_5.txt,Greedy_LF,None,,40,50,2000,1587,362,794,222,541,0.3408947700063012,0.5003150598613737,0.7935,True,False,False,False,00:00:00.18
