InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_10_15_pe_0%_po_30.0%_1.txt,Greedy_SF,None,,10,15,150,150,22,45,22,45,0.3,0.3,1,True,True,False,False,00:00:00.01
random_nrc_10_15_pe_0%_po_30.0%_2.txt,Greedy_SF,None,,10,15,150,150,20,45,20,45,0.3,0.3,1,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_30.0%_3.txt,Greedy_SF,None,,10,15,150,150,17,45,17,45,0.3,0.3,1,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_30.0%_4.txt,Greedy_SF,None,,10,15,150,150,22,45,21,41,0.2733333333333333,0.3,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_30.0%_5.txt,Greedy_SF,None,,10,15,150,150,18,45,18,45,0.3,0.3,1,True,True,False,False,00:00:00.02
random_nrc_10_15_pe_0%_po_50.0%_1.txt,Greedy_SF,None,,10,15,150,150,34,75,25,45,0.3,0.5,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_50.0%_2.txt,Greedy_SF,None,,10,15,150,150,35,75,25,43,0.2866666666666667,0.5,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_50.0%_3.txt,Greedy_SF,None,,10,15,150,150,34,75,25,43,0.2866666666666667,0.5,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_50.0%_4.txt,Greedy_SF,None,,10,15,150,150,33,75,24,45,0.3,0.5,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_50.0%_5.txt,Greedy_SF,None,,10,15,150,150,38,75,26,44,0.29333333333333333,0.5,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_70.0%_1.txt,Greedy_SF,None,,10,15,150,150,53,105,27,42,0.28,0.7,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_70.0%_2.txt,Greedy_SF,None,,10,15,150,150,47,105,26,43,0.2866666666666667,0.7,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_70.0%_3.txt,Greedy_SF,None,,10,15,150,150,45,105,26,43,0.2866666666666667,0.7,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_70.0%_4.txt,Greedy_SF,None,,10,15,150,150,51,105,27,42,0.28,0.7,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_70.0%_5.txt,Greedy_SF,None,,10,15,150,150,38,105,25,44,0.29333333333333333,0.7,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_90.0%_1.txt,Greedy_SF,None,,10,15,150,150,67,135,27,39,0.26,0.9,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_90.0%_2.txt,Greedy_SF,None,,10,15,150,150,63,135,28,38,0.25333333333333335,0.9,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_90.0%_3.txt,Greedy_SF,None,,10,15,150,150,63,135,26,44,0.29333333333333333,0.9,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_90.0%_4.txt,Greedy_SF,None,,10,15,150,150,66,135,27,40,0.26666666666666666,0.9,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_0%_po_90.0%_5.txt,Greedy_SF,None,,10,15,150,150,61,135,28,37,0.24666666666666667,0.9,1,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_30.0%_1.txt,Greedy_SF,None,,10,15,150,115,16,34,16,34,0.2956521739130435,0.2956521739130435,0.7666666666666667,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_30.0%_2.txt,Greedy_SF,None,,10,15,150,127,17,38,17,38,0.2992125984251969,0.2992125984251969,0.8466666666666667,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_30.0%_3.txt,Greedy_SF,None,,10,15,150,117,20,35,19,31,0.26495726495726496,0.29914529914529914,0.78,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_30.0%_4.txt,Greedy_SF,None,,10,15,150,120,18,36,17,31,0.25833333333333336,0.3,0.8,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_30.0%_5.txt,Greedy_SF,None,,10,15,150,118,11,35,11,35,0.2966101694915254,0.2966101694915254,0.7866666666666666,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_50.0%_1.txt,Greedy_SF,None,,10,15,150,122,27,61,22,38,0.3114754098360656,0.5,0.8133333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_50.0%_2.txt,Greedy_SF,None,,10,15,150,112,26,56,18,33,0.29464285714285715,0.5,0.7466666666666667,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_50.0%_3.txt,Greedy_SF,None,,10,15,150,132,29,66,22,42,0.3181818181818182,0.5,0.88,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_50.0%_4.txt,Greedy_SF,None,,10,15,150,128,29,64,23,38,0.296875,0.5,0.8533333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_50.0%_5.txt,Greedy_SF,None,,10,15,150,123,25,62,20,37,0.3008130081300813,0.5040650406504065,0.82,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_70.0%_1.txt,Greedy_SF,None,,10,15,150,119,37,83,21,35,0.29411764705882354,0.6974789915966386,0.7933333333333333,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_70.0%_2.txt,Greedy_SF,None,,10,15,150,124,45,87,21,34,0.27419354838709675,0.7016129032258065,0.8266666666666667,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_70.0%_3.txt,Greedy_SF,None,,10,15,150,128,40,90,21,35,0.2734375,0.703125,0.8533333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_70.0%_4.txt,Greedy_SF,None,,10,15,150,135,47,94,24,39,0.28888888888888886,0.6962962962962963,0.9,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_70.0%_5.txt,Greedy_SF,None,,10,15,150,122,37,85,22,39,0.319672131147541,0.6967213114754098,0.8133333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_90.0%_1.txt,Greedy_SF,None,,10,15,150,121,47,109,21,32,0.2644628099173554,0.9008264462809917,0.8066666666666666,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_90.0%_2.txt,Greedy_SF,None,,10,15,150,116,47,104,18,34,0.29310344827586204,0.896551724137931,0.7733333333333333,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_90.0%_3.txt,Greedy_SF,None,,10,15,150,114,49,103,24,32,0.2807017543859649,0.9035087719298246,0.76,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_90.0%_4.txt,Greedy_SF,None,,10,15,150,120,49,108,20,32,0.26666666666666666,0.9,0.8,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_20.0%_po_90.0%_5.txt,Greedy_SF,None,,10,15,150,122,53,110,22,32,0.26229508196721313,0.9016393442622951,0.8133333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_30.0%_1.txt,Greedy_SF,None,,10,15,150,79,13,24,13,24,0.3037974683544304,0.3037974683544304,0.5266666666666666,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_30.0%_2.txt,Greedy_SF,None,,10,15,150,91,14,27,14,27,0.2967032967032967,0.2967032967032967,0.6066666666666667,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_30.0%_3.txt,Greedy_SF,None,,10,15,150,86,13,26,12,23,0.26744186046511625,0.3023255813953488,0.5733333333333334,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_30.0%_4.txt,Greedy_SF,None,,10,15,150,101,14,30,13,25,0.24752475247524752,0.297029702970297,0.6733333333333333,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_30.0%_5.txt,Greedy_SF,None,,10,15,150,95,16,28,16,28,0.29473684210526313,0.29473684210526313,0.6333333333333333,True,True,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_50.0%_1.txt,Greedy_SF,None,,10,15,150,79,21,40,16,27,0.34177215189873417,0.5063291139240507,0.5266666666666666,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_50.0%_2.txt,Greedy_SF,None,,10,15,150,91,24,46,16,28,0.3076923076923077,0.5054945054945055,0.6066666666666667,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_50.0%_3.txt,Greedy_SF,None,,10,15,150,81,20,40,13,21,0.25925925925925924,0.49382716049382713,0.54,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_50.0%_4.txt,Greedy_SF,None,,10,15,150,102,23,51,18,32,0.3137254901960784,0.5,0.68,True,False,False,False,00:00:00.00
random_nrc_10_15_pe_40.0%_po_50.0%_5.txt,Greedy_SF,None,,10,15,150,96,21,48,17,31,0.3229166666666667,0.5,0.64,True,False,False,False,00:00:00.00
