InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_10_15_pe_0%_po_30.0%_1.txt,ILP_MIS,ILP,,10,15,150,150,22,45,22,45,0.3,0.3,1,True,True,False,False,00:00:00.10
random_nrc_10_15_pe_0%_po_30.0%_2.txt,ILP_MIS,ILP,,10,15,150,150,20,45,20,45,0.3,0.3,1,True,True,False,False,00:00:00.06
random_nrc_10_15_pe_0%_po_30.0%_3.txt,ILP_MIS,ILP,,10,15,150,150,17,45,16,43,0.2866666666666667,0.3,1,True,False,False,False,00:00:00.07
random_nrc_10_15_pe_0%_po_30.0%_4.txt,ILP_MIS,ILP,,10,15,150,150,22,45,21,43,0.2866666666666667,0.3,1,True,False,False,False,00:00:00.18
random_nrc_10_15_pe_0%_po_30.0%_5.txt,ILP_MIS,ILP,,10,15,150,150,18,45,17,43,0.2866666666666667,0.3,1,True,False,False,False,00:00:00.11
random_nrc_10_15_pe_0%_po_50.0%_1.txt,ILP_MIS,ILP,,10,15,150,150,34,75,21,49,0.32666666666666666,0.5,1,True,False,False,False,00:00:00.83
random_nrc_10_15_pe_0%_po_50.0%_2.txt,ILP_MIS,ILP,,10,15,150,150,35,75,23,51,0.34,0.5,1,True,False,False,False,00:00:00.64
random_nrc_10_15_pe_0%_po_50.0%_3.txt,ILP_MIS,ILP,,10,15,150,150,34,75,21,52,0.3466666666666667,0.5,1,True,False,False,False,00:00:00.63
random_nrc_10_15_pe_0%_po_50.0%_4.txt,ILP_MIS,ILP,,10,15,150,150,33,75,16,41,0.2733333333333333,0.5,1,True,False,False,False,00:00:00.43
random_nrc_10_15_pe_0%_po_50.0%_5.txt,ILP_MIS,ILP,,10,15,150,150,38,75,23,45,0.3,0.5,1,True,False,False,False,00:00:01.57
random_nrc_10_15_pe_0%_po_70.0%_1.txt,ILP_MIS,ILP,,10,15,150,150,53,105,21,47,0.31333333333333335,0.7,1,True,False,False,False,00:00:01.05
random_nrc_10_15_pe_0%_po_70.0%_2.txt,ILP_MIS,ILP,,10,15,150,150,47,105,20,55,0.36666666666666664,0.7,1,True,False,False,False,00:00:01.31
random_nrc_10_15_pe_0%_po_70.0%_3.txt,ILP_MIS,ILP,,10,15,150,150,45,105,19,55,0.36666666666666664,0.7,1,True,False,False,False,00:00:00.81
random_nrc_10_15_pe_0%_po_70.0%_4.txt,ILP_MIS,ILP,,10,15,150,150,51,105,23,52,0.3466666666666667,0.7,1,True,False,False,False,00:00:01.34
