InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_50_32_pe_0%_po_30.0%_1.txt,MADS_Greedy,None,,50,32,1600,1600,227,480,0,480,0.3,0.3,1,True,True,False,False,00:00:00.07
random_nrc_50_32_pe_0%_po_30.0%_2.txt,MADS_Greedy,None,,50,32,1600,1600,212,480,0,480,0.3,0.3,1,True,True,False,False,00:00:00.07
random_nrc_50_32_pe_0%_po_30.0%_3.txt,MADS_Greedy,None,,50,32,1600,1600,210,480,0,480,0.3,0.3,1,True,True,False,False,00:00:00.06
random_nrc_50_32_pe_0%_po_30.0%_4.txt,MADS_Greedy,None,,50,32,1600,1600,218,480,0,480,0.3,0.3,1,True,True,False,False,00:00:00.04
random_nrc_50_32_pe_0%_po_30.0%_5.txt,MADS_Greedy,None,,50,32,1600,1600,209,480,0,480,0.3,0.3,1,True,True,False,False,00:00:00.04
random_nrc_50_32_pe_0%_po_50.0%_1.txt,MADS_Greedy,None,,50,32,1600,1600,348,800,0,558,0.34875,0.5,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_50.0%_2.txt,MADS_Greedy,None,,50,32,1600,1600,354,800,0,547,0.341875,0.5,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_50.0%_3.txt,MADS_Greedy,None,,50,32,1600,1600,341,800,0,560,0.35,0.5,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_50.0%_4.txt,MADS_Greedy,None,,50,32,1600,1600,360,800,0,553,0.345625,0.5,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_50.0%_5.txt,MADS_Greedy,None,,50,32,1600,1600,359,800,0,535,0.334375,0.5,1,True,False,False,False,00:00:00.08
random_nrc_50_32_pe_0%_po_70.0%_1.txt,MADS_Greedy,None,,50,32,1600,1600,522,1120,0,557,0.348125,0.7,1,True,False,False,False,00:00:00.04
random_nrc_50_32_pe_0%_po_70.0%_2.txt,MADS_Greedy,None,,50,32,1600,1600,495,1120,0,554,0.34625,0.7,1,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_0%_po_70.0%_3.txt,MADS_Greedy,None,,50,32,1600,1600,489,1120,0,582,0.36375,0.7,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_70.0%_4.txt,MADS_Greedy,None,,50,32,1600,1600,520,1120,0,567,0.354375,0.7,1,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_0%_po_70.0%_5.txt,MADS_Greedy,None,,50,32,1600,1600,513,1120,0,566,0.35375,0.7,1,True,False,False,False,00:00:00.09
random_nrc_50_32_pe_0%_po_90.0%_1.txt,MADS_Greedy,None,,50,32,1600,1600,620,1440,0,607,0.379375,0.9,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_90.0%_2.txt,MADS_Greedy,None,,50,32,1600,1600,636,1440,0,591,0.369375,0.9,1,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_0%_po_90.0%_3.txt,MADS_Greedy,None,,50,32,1600,1600,630,1440,0,598,0.37375,0.9,1,True,False,False,False,00:00:00.05
random_nrc_50_32_pe_0%_po_90.0%_4.txt,MADS_Greedy,None,,50,32,1600,1600,672,1440,0,570,0.35625,0.9,1,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_0%_po_90.0%_5.txt,MADS_Greedy,None,,50,32,1600,1600,627,1440,0,597,0.373125,0.9,1,True,False,False,False,00:00:00.05
random_nrc_50_32_pe_20.0%_po_30.0%_1.txt,MADS_Greedy,None,,50,32,1600,1264,168,379,0,379,0.2998417721518987,0.2998417721518987,0.79,True,True,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_30.0%_2.txt,MADS_Greedy,None,,50,32,1600,1293,173,388,0,388,0.300077339520495,0.300077339520495,0.808125,True,True,False,False,00:00:00.05
random_nrc_50_32_pe_20.0%_po_30.0%_3.txt,MADS_Greedy,None,,50,32,1600,1308,185,392,0,392,0.2996941896024465,0.2996941896024465,0.8175,True,True,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_30.0%_4.txt,MADS_Greedy,None,,50,32,1600,1302,162,391,0,391,0.30030721966205837,0.30030721966205837,0.81375,True,True,False,False,00:00:00.04
random_nrc_50_32_pe_20.0%_po_30.0%_5.txt,MADS_Greedy,None,,50,32,1600,1302,185,391,0,391,0.30030721966205837,0.30030721966205837,0.81375,True,True,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_50.0%_1.txt,MADS_Greedy,None,,50,32,1600,1296,284,648,0,481,0.37114197530864196,0.5,0.81,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_20.0%_po_50.0%_2.txt,MADS_Greedy,None,,50,32,1600,1297,293,648,0,473,0.3646877409406322,0.49961449498843485,0.810625,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_20.0%_po_50.0%_3.txt,MADS_Greedy,None,,50,32,1600,1313,293,656,0,481,0.36633663366336633,0.49961919268849964,0.820625,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_50.0%_4.txt,MADS_Greedy,None,,50,32,1600,1277,282,638,0,476,0.3727486296006265,0.49960845732184805,0.798125,True,False,False,False,00:00:00.05
random_nrc_50_32_pe_20.0%_po_50.0%_5.txt,MADS_Greedy,None,,50,32,1600,1269,291,634,0,475,0.3743104806934594,0.4996059889676911,0.793125,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_20.0%_po_70.0%_1.txt,MADS_Greedy,None,,50,32,1600,1248,382,874,0,498,0.39903846153846156,0.7003205128205128,0.78,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_70.0%_2.txt,MADS_Greedy,None,,50,32,1600,1281,394,897,0,506,0.3950039032006245,0.7002341920374707,0.800625,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_70.0%_3.txt,MADS_Greedy,None,,50,32,1600,1292,418,904,0,503,0.3893188854489164,0.6996904024767802,0.8075,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_20.0%_po_70.0%_4.txt,MADS_Greedy,None,,50,32,1600,1290,411,903,0,500,0.3875968992248062,0.7,0.80625,True,False,False,False,00:00:00.02
random_nrc_50_32_pe_20.0%_po_70.0%_5.txt,MADS_Greedy,None,,50,32,1600,1309,396,916,0,515,0.39343009931245226,0.6997708174178763,0.818125,True,False,False,False,00:00:00.05
random_nrc_50_32_pe_20.0%_po_90.0%_1.txt,MADS_Greedy,None,,50,32,1600,1306,528,1175,0,517,0.39586523736600304,0.8996937212863706,0.81625,True,False,False,False,00:00:00.03
random_nrc_50_32_pe_20.0%_po_90.0%_2.txt,MADS_Greedy,None,,50,32,1600,1293,517,1164,0,518,0.4006187161639598,0.9002320185614849,0.808125,True,False,False,False,00:00:00.04
