InstanceFile,SolverType,MISType,OrderingType,Width,Height,Size,Capacity,NumberOfGroups,NumberOfPeople,NumberOfGroupsSeated,NumberOfPeopleSeated,PercentageSeated,PercentageOccupied,PercentageEmpty,Valid,AllSeated,Timeout,OutOfMemory,SolvingTime
random_nrc_10_10_pe_0%_po_30.0%_1.txt,ILP_MIS,ILP,,10,10,100,100,13,30,13,30,0.3,0.3,1,True,True,False,False,00:00:00.02
random_nrc_10_10_pe_0%_po_30.0%_2.txt,ILP_MIS,ILP,,10,10,100,100,17,30,15,27,0.27,0.3,1,True,False,False,False,00:00:00.04
random_nrc_10_10_pe_0%_po_30.0%_3.txt,ILP_MIS,ILP,,10,10,100,100,13,30,11,26,0.26,0.3,1,True,False,False,False,00:00:00.04
random_nrc_10_10_pe_0%_po_30.0%_4.txt,ILP_MIS,ILP,,10,10,100,100,17,30,17,30,0.3,0.3,1,True,True,False,False,00:00:00.02
random_nrc_10_10_pe_0%_po_30.0%_5.txt,ILP_MIS,ILP,,10,10,100,100,13,30,13,30,0.3,0.3,1,True,True,False,False,00:00:00.02
random_nrc_10_10_pe_0%_po_50.0%_1.txt,ILP_MIS,ILP,,10,10,100,100,20,50,14,39,0.39,0.5,1,True,False,False,False,00:00:00.04
random_nrc_10_10_pe_0%_po_50.0%_2.txt,ILP_MIS,ILP,,10,10,100,100,24,50,14,30,0.3,0.5,1,True,False,False,False,00:00:00.13
random_nrc_10_10_pe_0%_po_50.0%_3.txt,ILP_MIS,ILP,,10,10,100,100,25,50,14,28,0.28,0.5,1,True,False,False,False,00:00:00.08
random_nrc_10_10_pe_0%_po_50.0%_4.txt,ILP_MIS,ILP,,10,10,100,100,24,50,16,34,0.34,0.5,1,True,False,False,False,00:00:00.09
random_nrc_10_10_pe_0%_po_50.0%_5.txt,ILP_MIS,ILP,,10,10,100,100,21,50,12,32,0.32,0.5,1,True,False,False,False,00:00:00.09
random_nrc_10_10_pe_0%_po_70.0%_1.txt,ILP_MIS,ILP,,10,10,100,100,29,70,13,40,0.4,0.7,1,True,False,False,False,00:00:00.09
random_nrc_10_10_pe_0%_po_70.0%_2.txt,ILP_MIS,ILP,,10,10,100,100,34,70,15,34,0.34,0.7,1,True,False,False,False,00:00:00.34
random_nrc_10_10_pe_0%_po_70.0%_3.txt,ILP_MIS,ILP,,10,10,100,100,29,70,12,37,0.37,0.7,1,True,False,False,False,00:00:00.11
random_nrc_10_10_pe_0%_po_70.0%_4.txt,ILP_MIS,ILP,,10,10,100,100,34,70,13,28,0.28,0.7,1,True,False,False,False,00:00:00.39
random_nrc_10_10_pe_0%_po_70.0%_5.txt,ILP_MIS,ILP,,10,10,100,100,32,70,14,36,0.36,0.7,1,True,False,False,False,00:00:00.19
random_nrc_10_10_pe_0%_po_90.0%_1.txt,ILP_MIS,ILP,,10,10,100,100,43,90,12,39,0.39,0.9,1,True,False,False,False,00:00:00.36
random_nrc_10_10_pe_0%_po_90.0%_2.txt,ILP_MIS,ILP,,10,10,100,100,40,90,13,38,0.38,0.9,1,True,False,False,False,00:00:00.37
random_nrc_10_10_pe_0%_po_90.0%_3.txt,ILP_MIS,ILP,,10,10,100,100,41,90,14,39,0.39,0.9,1,True,False,False,False,00:00:00.33
random_nrc_10_10_pe_0%_po_90.0%_4.txt,ILP_MIS,ILP,,10,10,100,100,46,90,14,33,0.33,0.9,1,True,False,False,False,00:00:00.37
random_nrc_10_10_pe_0%_po_90.0%_5.txt,ILP_MIS,ILP,,10,10,100,100,40,90,13,40,0.4,0.9,1,True,False,False,False,00:00:00.33
random_nrc_10_10_pe_20.0%_po_30.0%_1.txt,ILP_MIS,ILP,,10,10,100,76,12,23,11,21,0.27631578947368424,0.3026315789473684,0.76,True,False,False,False,00:00:00.00
random_nrc_10_10_pe_20.0%_po_30.0%_2.txt,ILP_MIS,ILP,,10,10,100,82,12,25,11,23,0.2804878048780488,0.3048780487804878,0.82,True,False,False,False,00:00:00.00
random_nrc_10_10_pe_20.0%_po_30.0%_3.txt,ILP_MIS,ILP,,10,10,100,84,13,25,13,25,0.2976190476190476,0.2976190476190476,0.84,True,True,False,False,00:00:00.00
random_nrc_10_10_pe_20.0%_po_30.0%_4.txt,ILP_MIS,ILP,,10,10,100,85,15,26,14,24,0.2823529411764706,0.3058823529411765,0.85,True,False,False,False,00:00:00.00
random_nrc_10_10_pe_20.0%_po_30.0%_5.txt,ILP_MIS,ILP,,10,10,100,80,14,24,13,22,0.275,0.3,0.8,True,False,False,False,00:00:00.00
random_nrc_10_10_pe_20.0%_po_50.0%_1.txt,ILP_MIS,ILP,,10,10,100,81,21,40,13,24,0.2962962962962963,0.49382716049382713,0.81,True,False,False,False,00:00:00.02
